Instrument,TRBC Activity Code,Return On Equity - Actual,"Return on Average Common Equity - %, TTM",year
XEL.OQ,5910101010,9.88,9.9914382356169,FY-18
NTRS.OQ,5510202010,15.78,15.7693328959905,FY-18
NWN.N,5910201011,9.02,9.41020605061437,FY-18
NWE.OQ,5910401010,,879.156130454516,FY-18
NUE.N,5120102010,32.45,38.3965746224086,FY-18
MX.TO,5110101010,24.91,27.2593275785044,FY-18
OLN.N,5110101010,14.84,7.14420003760105,FY-18
PPG.N,5110101012,19.47,21.0704920561468,FY-18
PCG.N,5910101010,,59.4645080946451,FY-18
PAAS.TO,5120101011,,2.0787008228644,FY-18
PKI.TO,5010203010,7.2,6.29765984685236,FY-18
EXC.OQ,5910101010,19.67,20.9414237513137,FY-18
WTRG.N,5910301010,10.83,11.3860685139421,FY-18
PPC.OQ,5410202016,,18.7405267907468,FY-18
TROW.OQ,5510202010,19.87,22.288014063006,FY-18
PNM.N,5910101010,,7.937036579366,FY-18
KWR.N,5110101010,7.32,7.6394298094399,FY-18
RPM.N,5110101012,14.626,10.4352093931986,FY-18
RRX.N,5210203010,,6.49707594224679,FY-18
ROL.N,5220304020,26.36,37.8913760964733,FY-18
R.N,5240503010,12.7,15.1062172871389,FY-18
EIX.N,5910101010,10.69,3.95381385584325,FY-18
SEIC.OQ,5510202014,40.96,44.0322255003484,FY-18
SJW.N,5910301011,14.14,11.2721793202852,FY-18
ATRL.TO,5220102010,14.5,15.1310540275406,FY-18
FSZ.TO,5510202010,,20.637030473096,FY-18
SVT.A,5210203010,,5.81823946732194,FY-18
SHW.N,5110101012,,29.6836498118414,FY-18
CPLE6.SA,5910101010,7.28,7.48523966776744,FY-18
AOS.N,5210203015,5.99,6.03015075376884,FY-18
SJM.N,5410202010,8.9,8.99261173471726,FY-18
AWR.N,5910301010,3.46,7.99263716936235,FY-18
SO.N,5910101010,,15.3467830974606,FY-18
SWX.N,5910201011,8.05,8.49834186909635,FY-18
SYY.N,5430102010,34.85,36.1222877720681,FY-18
TRNS.OQ,5220304010,5.93,6.61327822268148,FY-18
TSN.N,5410202016,7.59,8.300792145487,FY-18
X.N,5120102010,28.56,47.2804232804233,FY-18
WM.N,5220301010,13.72,16.227425905124,FY-18
UNF.N,5220304010,10.51,11.0999437935392,FY-18
UTL.N,5910401010,,8.56565613374952,FY-18
URB.TO,5510202011,,-1.29047395588925,FY-18
VICR.OQ,5210203010,,-1.66472530690997,FY-18
LNT.OQ,5910101010,,8.85519086909806,FY-18
AVA.N,5910401010,6.47,4.72529747057138,FY-18
WSO.N,5210203015,11.94,12.5994130488589,FY-18
WERN.OQ,5240503012,11.29,11.7805003103327,FY-18
WMB.N,5010303010,,2.05784941488187,FY-18
WEC.N,5910101010,11.14,9.05361670548948,FY-18
WOR.N,5120102013,22.71,16.5320795270142,FY-18
FM.TO,5120105012,18.66,23.394010765755,FY-18
CUPRUM.SN,5510202011,,35.7940049748466,FY-18
ARCB.OQ,5240503010,16.55,17.1124754352619,FY-18
CMIG4.SA,5910101010,,20.0551138693148,FY-18
CMPC.SN,5130102010,,7.55335488087537,FY-18
COPEC.SN,5010203010,,14.0067981848067,FY-18
GGBR4.SA,5120102010,,55.5041965244536,FY-18
CSNA3.SA,5120102010,,28.1610981445365,FY-18
VALE3.SA,5120102011,,,FY-18
WEGE3.SA,5210203010,,39.7991922618448,FY-18
ENAEX.SN,5110101014,,17.0909373704868,FY-18
GOAU4.SA,5120102010,,58.2621986446739,FY-18
PETR4.SA,5010201010,,32.0671756346865,FY-18
CS.TO,5120105012,,,FY-18
AUTLANB.MX,5120105010,17.8,28.8043038573469,FY-18
BIMBOA.MX,5410202012,,15.9428862712741,FY-18
ORBIA.MX,5110101011,,11.5421392605664,FY-18
CEMEXCPO.MX,5120201010,18.0,17.6091314568272,FY-18
ALFAA.MX,5440101010,17.6,-7.74337162618754,FY-18
PEOLES.MX,5120108010,10.0,10.0280311639051,FY-18
FEMSAUBD.MX,5430102012,17.8,18.526943530786,FY-18
WT.N,5510202011,,,FY-18
TKO.TO,5120105010,,,FY-18
FVI.TO,5120108010,,,FY-18
NATR.OQ,5410202025,18.72,13.9676437610123,FY-18
COLBUN.SN,5910101010,,11.0198859890586,FY-18
ODFL.OQ,5240503012,13.37,14.8804832951386,FY-18
MMS.N,5220304010,8.91,9.25437009783169,FY-18
CASAGRC1.LM,5410202022,,0.092940199199645,FY-18
AME.N,5210203010,17.09,18.3376629494781,FY-18
VLO.N,5010203010,23.55,27.2922603355531,FY-18
NRG.N,5910101010,6.97,6.56326906693179,FY-18
UGPA3.SA,5010203012,,28.0319018529383,FY-18
BACHOCOB.MX,5410202016,,6.68435646557026,FY-18
CHRW.OQ,5240503010,22.11,24.0880376762785,FY-18
PPL.TO,5010303010,,9.22418840102923,FY-18
CWST.OQ,5220301012,,3.66095440731745,FY-18
ALS.TO,5120108010,,19.3175938784958,FY-18
FE.N,5910101010,,10.6828137730562,FY-18
AMG.N,5510202010,20.57,11.6671871609068,FY-18
INGR.N,5410202010,10.02,8.89101338432122,FY-18
URI.N,5220304018,,22.9116945107399,FY-18
AQN.TO,5910401010,0.57,4.31572428324157,FY-18
AAIC.N,5510202010,19.88,22.2222292857983,FY-18
AEE.N,5910401010,9.06,10.439235769155,FY-18
PWR.N,5220102010,-1.21,-1.38633075463348,FY-18
RBA.TO,5220304010,12.79,17.4155924898947,FY-18
FHI.N,5510202011,,41.3621741178014,FY-18
EGIE3.SA,5910102012,27.8,28.7707432073326,FY-18
BTU.N,5010101010,9.69,12.477976818293,FY-18
WCC.N,5210203020,18.35,24.9143870109988,FY-18
SRE.N,5910401010,18.91,20.6053683609366,FY-18
RSG.N,5220301010,,12.5972994440032,FY-18
RAIL3.SA,5240503010,,28.1482049106334,FY-18
EPD.N,5010303010,,6.5717586070725,FY-18
PAA.OQ,5010303010,12.3,13.1320341829161,FY-18
ALA.TO,5910201010,14.33,15.5403251137757,FY-18
TRPL4.SA,5910101010,,9.80164606659554,FY-18
CE.N,5110101010,,,FY-18
BLK.N,5510202010,23.43,19.3217067343385,FY-18
NEE.N,5910101010,11.81,12.3552123552124,FY-18
SAPR4.SA,5910301011,,11.8744844943232,FY-18
PX.N,5510202014,,-39.5744413320014,FY-18
SPTN.OQ,5430102010,,17.1916720400559,FY-18
BRAP4.SA,5120102011,,10.4930072354396,FY-18
NS.N,5010303010,30.23,16.5415060800434,FY-18
RGP.OQ,5220304010,22.58,26.1515601783061,FY-18
CVERDEC1.LM,5120105012,,38.2332480662248,FY-18
GPN.N,5220304027,,18.0771610824191,FY-18
GDI.TO,5220304016,-47.9,-44.216628959276,FY-18
GLNG.OQ,5010303011,,15.0580322046035,FY-18
XPO.N,5240503010,-18.71,-26.0561680212441,FY-18
CHE_u.TO,5110101010,10.9,7.44429693624726,FY-18
WCN.TO,5220301012,,8.8528674534564,FY-18
HEES.OQ,5220304018,,,FY-18
SAIA.OQ,5240503012,9.06,3.57352458445654,FY-18
CMP.N,5110101010,,,FY-18
KEY.TO,5010303010,,5.91642381348876,FY-18
FA.OQ,5220304010,,16.0415162762674,FY-18
WLK.N,5110101010,16.62,,FY-18
KUT.V,5220304010,,,FY-18
BIP.N,5440101010,,,FY-18
KW.N,6010101010,,,FY-18
IVZ.N,5510202011,,-4.76528697372887,FY-18
VMC.N,5120201010,13.28,13.6874998526257,FY-18
EMA.TO,5910101010,10.71,9.63236959311542,FY-18
CENT.OQ,5410202031,9.83,10.5055401797311,FY-18
VTNR.OQ,5010203010,,-122.143381453389,FY-18
SUZB3.SA,5130102010,,34.9823519679757,FY-18
USIM5.SA,5120102010,,60.6874022819597,FY-18
SORIANAB.MX,5430102012,,15.3768602832106,FY-18
HERDEZ.MX,5410202010,,-0.820461284714044,FY-18
ICHB.MX,5120102010,,25.1379467677662,FY-18
LSTR.OQ,5240503012,33.77,38.1799557624228,FY-18
USNA.N,5410202025,64.01,66.3651940052487,FY-18
GCC.MX,5120201012,,13.4784981854358,FY-18
PARR.N,5010203011,,0.792895343702468,FY-18
SIMECB.MX,5120102010,,24.1986295189125,FY-18
YPFD.BA,5010203010,,21.2187086797696,FY-18
TTEK.OQ,5220301010,-31.53,-21.089962342405,FY-18
PNW.N,5910101010,,8.53256285710578,FY-18
ENELAM.SN,5910101010,,1.64246893525634,FY-18
RDUS.OQ,5120102013,,29.4202370173316,FY-18
CEPU.BA,5910102010,,-6.2198233197485,FY-18
HAIN.OQ,5410202026,6.27,4.69457736414144,FY-18
MTL.TO,5240503010,17.17,26.0759524525297,FY-18
VBBR3.SA,5010203012,,,FY-18
MLM.N,5120201010,,11.4059898198815,FY-18
MED.N,5410202025,11.63,9.84876534419413,FY-18
CFV.CN,5510202011,,3.50330520700876,FY-18
STN.TO,5220102010,15.97,17.2719575266603,FY-18
EXP.N,5120201012,21.98,23.0826815521587,FY-18
VET.TO,5010201010,,17.5805854513398,FY-18
GRUMAB.MX,5410202010,,8.71068929847776,FY-18
CIX.TO,5510202010,,18.9413998591779,FY-18
GEO.N,5220304010,13.76,19.3862106357023,FY-18
AGUASA.SN,5910301010,,17.2388363472874,FY-18
PAMP.BA,5910101010,,169.274710743802,FY-18
DAR.N,5410202010,,23.291461593085,FY-18
GMEXICOB.MX,5120108010,,33.4475137320278,FY-18
RS.N,5120102014,41.73,23.0895589696709,FY-18
SCCO.N,5120105010,,47.5847166794462,FY-18
UNACEMC1.LM,5120201012,,,FY-18
MINSURI1.LM,5120108010,,41.1767924070453,FY-18
LUN.TO,5120108010,3.08,4.09315308594958,FY-18
HBM.TO,5120105012,,-11.3892559687557,FY-18
CYRE3.SA,6010101050,,14.8324215394354,FY-18
EAF.N,5210203010,,,FY-18
BESALCO.SN,5220102012,,12.4837732064618,FY-18
HEO.TO,5220301011,,-262.903225806452,FY-18
AEIS.OQ,5210203010,3.83,-9.88504507903993,FY-18
PARAUCO.SN,6010101030,,5.76996653052031,FY-18
ANTARCHILE.SN,5010203010,,14.8948695885474,FY-18
ENDISPC1.LM,5910101010,,5.38982374035949,FY-18
ALICORC1.LM,5440101010,,10.9219015781992,FY-18
PBH.TO,5410202010,,-14.0578404497738,FY-18
CCB.CN,5120201012,,,FY-18
HUBG.OQ,5240503010,9.18,8.57905079046736,FY-18
POR.N,5910101010,,,FY-18
BDGI.TO,5220102010,29.81,27.7550196798295,FY-18
CENX.OQ,5120103011,18.26,11.9565713993315,FY-18
IMI.CN,5430102012,,3.55290653682744,FY-18
NCH.CN,5410202010,,6.93641240428444,FY-18
CASS.OQ,5220304027,,16.1153734530923,FY-18
HAYN.OQ,5120102013,,-3.63516454527468,FY-18
SRCL.OQ,5220301012,16.6,17.3114908015129,FY-18
KKR.N,5510202011,,,FY-18
ARA.MX,6010101010,19.1,19.5076497634824,FY-18
UNFI.N,5430102010,14.07,15.6788202792785,FY-18
STLD.OQ,5120102010,35.3,41.1772538876359,FY-18
BDT.TO,5220102010,,45.7238279543043,FY-18
OGE.N,5910101010,,11.4104213573496,FY-18
SBSP3.SA,5910301010,6.45,6.60755354128475,FY-18
EEFT.OQ,5220304027,14.11,11.4642011319694,FY-18
NPI.TO,5910102012,,7.16456991113856,FY-18
BX.N,5510202011,,,FY-18
AWK.N,5910301011,,,FY-18
ENGI4.SA,5910101010,,,FY-18
SOL.N,5220102021,,,FY-18
CVI.N,5010203011,,,FY-18
PRIM.N,5220102010,,,FY-18
HBOR3.SA,6010101010,,,FY-18
ENEV3.SA,5910101012,,,FY-18
TGH.N,5220304018,,,FY-18
FOR.N,5220102019,,,FY-18
TNK.N,5010303010,,,FY-18
IPI.N,5110102010,,,FY-18
FRES.L,5120108010,,,FY-18
MYRG.OQ,5220102014,,,FY-18
AD_u.TO,5510202016,,,FY-18
NEOE3.SA,5910101010,,,FY-18
KRO.N,5110101010,66.8,99.6807342477578,FY-18
SFL.N,5010303010,39.74,,FY-18
CENCOSUD.SN,5430102012,,63.2512312117172,FY-18
BGS.N,5410202010,,,FY-18
HEP.N,5010303013,41.69,,FY-18
CSMG3.SA,5910301011,,,FY-18
ENS.N,5210203011,,,FY-18
CNS.N,5510202011,18.2,,FY-18
ORA.N,5910101020,10.6,,FY-18
CPFE3.SA,5910101010,,7.44442186151516,FY-18
ULH.OQ,5240503012,-66.08,,FY-18
WEX.N,5220304027,,,FY-18
EXLS.OQ,5220304010,,,FY-18
MDIA3.SA,5410202014,,,FY-18
BEEF3.SA,5410202016,,,FY-18
HTGC.N,5510202015,,,FY-18
SPWR.OQ,5020101013,,,FY-18
MULT3.SA,6010101030,,,FY-18
CSAN3.SA,5010203010,,,FY-18
ACM.N,5220102010,,,FY-18
CF.N,5110102011,,,FY-18
DK.N,5010203011,,,FY-18
TGMA3.SA,5240503012,,,FY-18
THS.N,5410202010,,,FY-18
AMP.N,5510202010,,,FY-18
ET.N,5010303012,,,FY-18
DHT.N,5010303014,,,FY-18
CLMT.OQ,5010203011,,,FY-18
SK.SN,5440101010,,,FY-18
ENGIEC1.LM,5910101010,,,FY-18
AGRO3.SA,5410201011,,,FY-18
PASAB.MX,5220301012,,,FY-18
JBSS3.SA,5410202016,,,FY-18
EQTL3.SA,5910101010,,,FY-18
EVEN3.SA,6010101050,,,FY-18
CODI.N,5560101010,,,FY-18
TAEE11.SA,5910101010,,,FY-18
MRFG3.SA,5410202016,,,FY-18
WSP.TO,5220102010,,,FY-18
G.N,5220304010,,,FY-18
DXT.TO,5220304010,,,FY-18
CLNE.OQ,5010203010,,,FY-18
TCSA3.SA,6010101010,,,FY-18
WU.N,5220304027,,,FY-18
BDI.TO,6010101010,,,FY-18
SAR.N,5510202010,,,FY-18
CSIQ.OQ,5020101013,,,FY-18
SPRO.NFF,5220304018,,,FY-18
NWC.TO,5430102012,16.18,16.0361302427259,FY-18
SMTO3.SA,5410202022,,,FY-18
CQP.A,5010303010,,,FY-18
JHSF3.SA,6010101030,,,FY-18
TIPT.OQ,5560101010,,,FY-18
FLNG.OL,5010303014,,,FY-18
SLCE3.SA,5410201010,,,FY-18
EZTC3.SA,6010101050,,,FY-18
ELET6.SA,5910101021,,1.87829573412442,FY-18
ISA.CN,5910101010,,5.5418610152971,FY-18
VRTS.OQ,5510202010,,,FY-18
PLAG.A,5410202010,,,FY-18
CIEL3.SA,5220304027,,,FY-18
CPX.TO,5910102010,,,FY-18
AESB3.SA,5910101020,,,FY-18
ALUP11.SA,5910101010,,,FY-18
DIRR3.SA,6010101050,,,FY-18
PAGP.OQ,5010303010,,,FY-18
GNRC.N,5210203018,,,FY-18
CVE.TO,5010201010,,,FY-18
GGD.TO,5120108010,,,FY-18
MILS3.SA,5220304018,,,FY-18
SIMH3.SA,5240503010,,,FY-18
ALOS3.SA,6010101030,,,FY-18
FLT.N,5220304027,,,FY-18
CHDRAUIB.MX,5430102012,,,FY-18
AMRC.N,5020101019,,,FY-18
KNX.N,5240503010,16.45,,FY-18
TRGP.N,5010303010,,,FY-18
HHH.N,6010101010,,,FY-18
3665.TW,5210203010,,,FY-18
CAML3.SA,5410202010,,,FY-18
MOS.N,5110102011,,7.85522325501122,FY-18
GEI.TO,5010203010,,,FY-18
ENPH.OQ,5020101013,,,FY-18
OAK_pa.N,5510202010,,,FY-18
MPC.N,5010203010,,,FY-18
SLCA.N,5120105010,,,FY-18
TCPC.OQ,5510202011,,,FY-18
SNDR.N,5240503010,,,FY-18
CG.OQ,5510202011,,,FY-18
PFGC.N,5430102010,,,FY-18
SMU.SN,5430102010,,,FY-18
PBF.N,5010203010,,,FY-18
PSX.N,5010203010,,,FY-18
POST.N,5410202013,,,FY-18
SQ.N,5220304027,,,FY-18
SUN.N,5010203010,,,FY-18
MPLX.N,5010303010,,,FY-18
VESTA.MX,6010101040,,,FY-18
INRETC1.LM,5430102012,,,FY-18
SAMG.OQ,5510202014,,,FY-18
WES.N,5010203010,,,FY-18
NVEE.OQ,5220102015,,,FY-18
EVTC.N,5220304010,,,FY-18
SFM.OQ,5430102010,,,FY-18
CWENa.N,5910102012,,,FY-18
ASC.N,5010303014,,,FY-18
MUSA.N,5010203012,,,FY-18
AGAS.OL,5010303014,,,FY-18
LPG.N,5010303014,,,FY-18
IBP.N,5220102016,,,FY-18
OGS.N,5910201011,,,FY-18
ENLC.N,5010303010,,,FY-18
ARES.N,5510202011,,,FY-18
WLKP.N,5110101010,,,FY-18
CVEO.N,6010101050,,,FY-18
NEP.N,5910101010,,,FY-18
AXTA.N,5110101012,,,FY-18
HESM.N,5010303010,,,FY-18
LOGG3.SA,6010101010,,,FY-18
SUM.N,5120201010,,,FY-18
TWM.TO,5010203010,,,FY-18
BLD.N,5220102016,,,FY-18
RUN.OQ,5020101013,,,FY-18
ENR.N,5210203011,,,FY-18
PYPL.OQ,5220304027,,,FY-18
KHC.OQ,5410202010,,,FY-18
MEGA3.SA,5910101023,,,FY-18
ACI.N,5430102010,,,FY-18
WSC.OQ,5220304018,,,FY-18
SITE.N,5410201022,,,FY-18
CSWI.OQ,5220102010,,,FY-18
H.TO,5910101010,,,FY-18
LACOMERUBC.MX,5430102012,,,FY-18
USFD.N,5430102010,,,FY-18
ATKR.N,5210203010,,,FY-18
ENELCHILE.SN,5910101010,,,FY-18
HRI.N,5220304018,,,FY-18
PLANI.MX,6010101030,,,FY-18
AA.N,5120103010,,,FY-18
INSW.N,5010303014,,,FY-18
LW.N,5410202010,,,FY-18
VRRM.OQ,5220304017,,,FY-18
IMXI.OQ,5220304027,,,FY-18
METC.OQ,5120102012,,,FY-18
KRP.N,5010201010,,,FY-18
HLNE.OQ,5510202011,,,FY-18
HCC.N,5120102012,,,FY-18
AM.N,5010303010,,,FY-18
CRFB3.SA,5430102010,,,FY-18
JWEL.TO,5410202025,,,FY-18
BBCP.OQ,5220102010,,,FY-18
SMPL.OQ,5410202025,,,FY-18
ERO.TO,5120105012,,,FY-18
TRAXIONA.MX,5240503010,,,FY-18
APG.N,5220102010,,,FY-18
NEO.TO,5120105016,,,FY-18
STLC.TO,5120102010,,,FY-18
BOKU.L,5220304027,,,FY-18
GMXT.MX,5240503011,,,FY-18
NTR.TO,5110102014,,,FY-18
VCTR.OQ,5510202011,,,FY-18
PAGS.N,5220304027,,,FY-18
MALLPLAZA.SN,6010101030,,,FY-18
FCFE18.MX,5510202013,,,FY-18
ROAD.OQ,5220102012,,,FY-18
RPAY.OQ,5220304027,,,FY-18
VRT.N,5210203010,,,FY-18
LSEA.OQ,6010101050,,,FY-18
IIIV.OQ,5220304027,,,FY-18
BV.N,5220304010,,,FY-18
TPVG.N,5510202011,,,FY-18
CENCOSHOPP.SN,6010101010,,,FY-18
UTZ.N,5410202024,,,FY-18
BCSF.N,5510202010,,,FY-18
NFE.OQ,5910201011,,,FY-18
ETRN.N,5010303012,,,FY-18
DOW.N,5110101011,,,FY-18
CTVA.N,5110102010,,,FY-18
ARKO.OQ,5010203012,,,FY-18
GO.OQ,5430102010,,,FY-18
OBDC.N,5510202010,,,FY-18
AMK.N,5510202014,,,FY-18
GFL.TO,5220301012,,,FY-18
AMBP3.SA,5220301010,,,FY-18
MP.N,5120101016,,,FY-18
CARR.N,5210203015,,,FY-18
FOUR.N,5220304027,,,FY-18
LAVV3.SA,6010101010,,,FY-18
VITL.OQ,5430102011,,,FY-18
RAIZ4.SA,5010203010,,,FY-18
WEWKQ.PK,6010101020,,,FY-18
CMIN3.SA,5120102011,,,FY-18
GMAT3.SA,5430102010,,,FY-18
HBRE3.SA,6010101010,,,FY-18
RRRP3.SA,5010201010,,,FY-18
AVO.OQ,5410201014,,,FY-18
NVEI.TO,5220304027,,,FY-18
ARRY.OQ,5020101010,,,FY-18
JSLG3.SA,5240503010,,,FY-18
OWL.N,5510202011,,,FY-18
CNXC.OQ,5220304010,,,FY-18
VITT3.SA,5110102010,,,FY-18
AMPS.N,5910101022,,,FY-18
MNTK.OQ,5910101024,,,FY-18
PAX.OQ,5510202010,,,FY-18
SHLS.OQ,5210203010,,,FY-18
BRCC.N,5410202021,,,FY-18
TTEN3.SA,5410202010,,,FY-18
GGPS3.SA,5220304010,,,FY-18
ASAI3.SA,5430102010,,,FY-18
TASK.OQ,5220304010,,,FY-18
DLO.OQ,5220304027,,,FY-18
ARML3.SA,5220304018,,,FY-18
CBAV3.SA,5120103010,,,FY-18
DTM.N,5010303012,,,FY-18
BRDG.N,5510202014,,,FY-18
SOVO.OQ,5410202026,,,FY-18
SLVM.N,5130102011,,,FY-18
ARIS.N,5220301010,,,FY-18
HRT.N,5220304010,,,FY-18
SLND.A,5220102010,,,FY-18
TPG.OQ,5510202011,,,FY-18
AURE3.SA,5910102012,,,FY-18
RXO.N,5240503012,,,FY-18
CLCO.OL,5010303011,,,FY-18
BAM.N,5510202010,,,FY-18
SSE.L,5910101010,28.28,31.1826459859096,FY-18
NTGY.MC,5910201010,13.46,,FY-18
CARR.PA,5430102012,22.207,28.848104358384,FY-18
CNA.L,5910401010,25.21,26.8170969841614,FY-18
ERG.MI,5910102012,13.8,34.3771852112343,FY-18
TKAG.DE,5120102010,11.729,5.35197078453595,FY-18
IBE.MC,5910101010,13.9,14.3599608355969,FY-18
ABF.L,5410202010,11.38,10.3594369277026,FY-18
AIRP.PA,5110101010,13.24,14.9627332299535,FY-18
CPI.L,5220304010,21.94,29.3162393162393,FY-18
REP.MC,5010203010,13.84,18.2615931613587,FY-18
ACX.MC,5120102013,16.45,16.9852037210502,FY-18
BEKB.BR,5210203010,19.71,16.6139971844271,FY-18
HEIG.DE,5120201010,5.92,,FY-18
REDE.MC,5910101010,15.17,18.4633058764271,FY-18
FER.MC,5220102010,17.17,,FY-18
BZU.MI,5120201012,8.49,,FY-18
EVNV.VI,5910101010,8.65,11.385079290657,FY-18
AGRV.VI,5410202015,11.818,12.233307704325,FY-18
SDFGn.DE,5110102010,24.29,12.0892336725847,FY-18
COLR.BR,5430102010,37.32,,FY-18
ANA.MC,5220102010,7.64,,FY-18
FCC.MC,5220301010,16.58,,FY-18
ACS.MC,5220102010,22.36,,FY-18
