Instrument,TRBC Activity Code,Return On Equity - Actual,"Return on Average Common Equity - %, TTM",year
IMAF.PA,6010101010,13.0,17.3433150974182,FY-7
TIPK.PA,5410202018,9.6,9.66725116900468,FY-7
JCI.N,5210203015,21.98,14.2034990791897,FY-7
SDY.L,5220304018,2.0,-25.5577109602328,FY-7
ALUG.L,5220102018,,31.855793780184,FY-7
AHT.L,5220304018,32.92,31.6195398009998,FY-7
GL9.I,5410202019,25.24,19.4171760358003,FY-7
BALF.L,5220102010,-13.05,-20.0681928884559,FY-7
BOOT.L,5220102010,11.02,11.010350303239,FY-7
BNZL.L,5220201010,29.81,23.2676732326767,FY-7
CARRC.L,5410201024,,10.7681418477152,FY-7
COSG.L,5220102010,22.04,19.1875540190147,FY-7
CWK.L,5410202010,10.35,14.0061909602842,FY-7
CRH.N,5120201010,7.88,6.07758601703903,FY-7
GFRD.L,5220102010,18.63,18.6281217926788,FY-7
REDD.L,5240503010,14.56,13.7018724488261,FY-7
GRI.L,6010101050,5.94,7.98258345428157,FY-7
GHE.L,5510202010,,-14.1872251621078,FY-7
HILS.L,5120102010,21.26,12.6842105263158,FY-7
IBST.L,5120201010,,35.5247985906068,FY-7
JSG.L,5220304010,14.93,14.8822269807281,FY-7
KMR.L,5120105010,,-11.3493116253729,FY-7
KYGa.I,5410202010,21.13,20.9085301550033,FY-7
LISN.S,5410202023,11.73,11.7306031824349,FY-7
RNWH.L,5220102010,,67.8011482120331,FY-7
MKS.L,5430102010,17.26,12.2471707199615,FY-7
MSLH.L,5120201010,,15.1339523330771,FY-7
RAT.L,5510202011,19.52,16.2288722104493,FY-7
RTO.L,5220304020,96.512,79.552,FY-7
RCDO.L,5220304013,22.779,20.0391389432485,FY-7
SDR.L,5510202010,18.13,17.5272809089886,FY-7
SRP.L,5220304010,52.4,-81.2793979303857,FY-7
SVT.L,5910301010,28.09,35.5555555555556,FY-7
SFR.L,5220102010,,5.9558848990616,FY-7
RWI.L,5220301012,9.95,-2.19883223922159,FY-7
MGNS.L,5220102010,,-3.8209185642609,FY-7
SMIN.L,5440101010,21.925,16.9004893964111,FY-7
PNN.L,5910301010,14.4,13.5073930997735,FY-7
TATE.L,5410202026,16.4,12.3280692817117,FY-7
TET.L,5410202026,19.84,19.3397368633465,FY-7
VLX.L,5210203010,,-4.3680332514642,FY-7
FERG.N,5320302020,,,FY-7
NESN.S,5410202010,15.4,13.6878340429387,FY-7
BELL.S,5410202016,13.0,11.7925664135294,FY-7
GAV.S,5210203010,10.728,10.7275476396949,FY-7
SGSN.S,5220304024,29.53,25.9390503189228,FY-7
HOLN.S,5120201012,3.21,,FY-7
ISN.S,6010101010,14.4,10.208082026538,FY-7
LEHN.S,5210203019,48.91,48.9065829945399,FY-7
METG.S,5210203010,35.604,20.321529318325,FY-7
MIKN.S,5110101011,,0.595082501540954,FY-7
STLN.S,5120102013,-20.74,,FY-7
PMN.S,5210203010,6.8,2.54059075288794,FY-7
VONN.S,5510202010,12.4,12.4933902069306,FY-7
WARN.S,6010101010,,5.786827561489,FY-7
ZEHN.S,5210203015,8.39,0.038306837770542,FY-7
ZWM.S,5120102010,6.11,-7.80005177025511,FY-7
TRMDa.CO,5010303010,17.425,17.4311825055863,FY-7
SPGP.CO,5110101011,,18.4193764640963,FY-7
NKT.CO,5210203010,9.24,-5.05480628004691,FY-7
PAALb.CO,5220102010,17.4,17.4401569074538,FY-7
SCHO.CO,5410201024,10.123,10.180172393472,FY-7
ARBN.AS,5410201010,20.7,20.1416431883773,FY-7
SLIGR.AS,5430102011,13.78,12.0748299319728,FY-7
TWKNc.AS,5210203010,19.37,17.1690087375535,FY-7
NHY.OL,5120103010,9.05,2.72604588394062,FY-7
ORK.OL,5410202030,6.78,10.287631235634,FY-7
ODF.OL,5010303014,-5.6,-5.55462885738115,FY-7
VEI.OL,5220102010,26.59,26.6272189349112,FY-7
CEMI.MI,5120201012,6.6,6.45175786665647,FY-7
WBD.MI,5220102010,6.933,6.40477145679753,FY-7
ITMI.MI,5410202021,,-4.05933773061083,FY-7
BOL.ST,5120105010,12.29,10.6092268124096,FY-7
SCAb.ST,5130102010,12.68,10.1461350644458,FY-7
HOLMb.ST,5130102010,6.33,2.6732341829659,FY-7
HUFVa.ST,6010101020,4.99,19.139307530025,FY-7
NCCb.ST,5220102010,26.0,14.1870751968929,FY-7
RATOb.ST,5510202016,1.19,3.06949089557785,FY-7
SKAb.ST,5220102010,,21.0897860136775,FY-7
KESKOB.HE,5430102012,6.99,4.67427309532573,FY-7
METSB.HE,5130102010,12.9,14.6821365556328,FY-7
OUT1V.HE,5120102010,-10.45,4.3039677202421,FY-7
BILN.L,5220102010,15.94,15.9363588941054,FY-7
ETN.N,5210203010,12.98,12.7340823970037,FY-7
TT.N,5210203015,16.91,11.6722155861099,FY-7
MSHGn.F,5430102012,6.878,,FY-7
ERMT.PA,5120108010,-37.7,-37.6979936642027,FY-7
CLSH.L,6010101010,,18.3513456240729,FY-7
AFRY.ST,5220304010,14.8,14.8001418387684,FY-7
ANTO.L,5120105012,0.09,-0.079564423781962,FY-7
BOLJ.ST,5130102011,,-18.6222214500006,FY-7
CTY1S.HE,6010101030,6.71,5.58492890508701,FY-7
CEV.MC,6010101050,,5.26824509263692,FY-7
HHDC.CO,5120201012,19.3,28.7151596215504,FY-7
ECORE.L,5120108010,2.46,-14.0837919693555,FY-7
PEUG.PA,5510202010,6.166,6.1644996160985,FY-7
ENGIE.PA,5910401010,5.637,-11.1233094298194,FY-7
GPIF.PA,5210203010,18.019,18.0199741585537,FY-7
HYDRA.AS,5110101011,17.1,16.1971024815884,FY-7
PEABb.ST,5220102010,9.9,9.92969576308094,FY-7
MTHH.CO,5220102010,,24.652278177458,FY-7
ISUR.MC,6010101010,,7.34425122404187,FY-7
GNC.L,5410202010,24.27,19.3397799266422,FY-7
KCOGn.DE,5120102016,-27.52,-27.5202201052422,FY-7
APETIT.HE,5410202010,,-3.45104333868379,FY-7
LAT1V.HE,5220301012,18.16,18.1600383325347,FY-7
LGT.MC,5120102013,,18.8601223786957,FY-7
LIAB.ST,5210203015,8.73,8.90121114840216,FY-7
PNA1V.HE,5510202016,22.32,1.19027230690187,FY-7
PLAZb.ST,6010101020,7.83,20.0322357817177,FY-7
STWK.ST,5220304010,,-21.4244787125383,FY-7
RAIVV.HE,5410202010,11.97,10.3657633644306,FY-7
RROS.ST,5130102013,22.0,21.9380226266601,FY-7
SECUb.ST,5220304014,23.04,20.4830519873562,FY-7
BEIJb.ST,5210203020,14.2,14.1271505258148,FY-7
YSO.LS,5430102012,10.445,10.9817783698673,FY-7
EQNR.OL,5010201010,5.3,-11.3491300166127,FY-7
EQV1V.HE,5510202010,14.2,14.1994982030243,FY-7
FRO.N,5010303014,8.17,22.2292091948906,FY-7
VOSG.DE,5120102013,19.47,2.26537216828479,FY-7
WALLb.ST,6010101050,2.52,19.6117684910449,FY-7
FABG.ST,6010101010,4.55,21.3601216046527,FY-7
EDP.LS,5910101010,10.524,10.4957947402314,FY-7
SAEI.MI,5110101010,7.376,7.37550696157545,FY-7
ICP.L,5510202010,12.9,10.2758007117438,FY-7
ARN.MI,5910102012,-7.81,-7.8119247080642,FY-7
LIN.OQ,5110101015,33.5,30.9029165001998,FY-7
NIBEb.ST,5210203015,18.0,17.6865885044324,FY-7
EXEP.PA,5110102010,,11.8201372174731,FY-7
PANDXb.ST,6010101010,10.047,18.947696001067,FY-7
AXFO.ST,5430102012,31.8,31.8027806986798,FY-7
MOWI.OL,5410202018,12.62,8.96739130434783,FY-7
KGH.WA,5120105012,6.288,-22.0244765231912,FY-7
AFGA.OL,5220102010,43.8,47.6907287033869,FY-7
UZU.DE,5220102016,11.41,11.3494620538857,FY-7
CCHE.PA,5220301012,6.86,6.85900037400431,FY-7
ZMP1L.VL,5410202019,18.791,,FY-7
IBG.MC,5130102011,7.634,7.63400736818413,FY-7
CEMB.MI,5210203013,,12.6921790112639,FY-7
NVGR.LS,5130102010,14.7,14.7724072392711,FY-7
PATC.PA,6010101010,9.362,9.37080387798667,FY-7
PZV1L.VL,5410202019,23.404,7.18139635264919,FY-7
WWL.WA,5410202023,20.168,20.1682205239463,FY-7
BARN.S,5410202023,11.2,11.6407848479404,FY-7
BOND.PA,5410202015,11.36,9.95527065289266,FY-7
STF.PA,5240503012,16.18,16.1793487675475,FY-7
ALCIS.PA,5220304010,8.2,8.19976567543657,FY-7
NAFG.DE,5120105016,6.9,6.89661277811873,FY-7
HEPr.AT,5010203011,16.23,2.8272274772306,FY-7
SAHN.S,5210203013,10.01,,FY-7
ECVG.DE,5910102012,7.66,10.6094854682099,FY-7
SWECb.ST,5220102015,12.9,12.9047499520132,FY-7
ZIM.AX,5120101012,15.284,0.771296445425539,FY-7
GLTN.PA,5220304026,9.0,8.92764762397458,FY-7
CEVG.H,5210203015,13.05,9.62604471169313,FY-7
PNEGn.DE,5020101011,2.11,2.09822520588155,FY-7
FORTUM.HE,5910101010,5.92,-1.87363127585368,FY-7
ITERA.OL,5220304010,,24.1327077252743,FY-7
BITI.PA,5510202010,17.81,17.810573308314,FY-7
SAGAa.ST,6010101040,18.033,29.729216152019,FY-7
PLAKR.AT,5110101011,6.955,,FY-7
MSONb.ST,5410202025,10.57,8.10810810810811,FY-7
GREENY.BR,5410202010,2.426,3.58858437623275,FY-7
LIO.L,5510202011,46.86,29.2833393422265,FY-7
ELGr.AT,5430102011,4.436,,FY-7
PBX.WA,5220102010,14.72,15.8453603215152,FY-7
BALDb.ST,6010101010,7.45,26.9979390886192,FY-7
ASY.PA,5220102010,8.71,6.27718349594452,FY-7
DOV1V.HE,5220304013,,,FY-7
VIE.PA,5910401010,6.975,5.38019084838646,FY-7
CAG0n.H,5910102012,,-6.27110212635345,FY-7
PKN.WA,5010203011,16.503,13.857952325127,FY-7
VVVGn_p.DE,5510202010,25.21,25.2125212986756,FY-7
ALLN.S,6010101010,5.56,6.17512221068362,FY-7
PSPN.S,6010101010,4.18,4.86887500213973,FY-7
IKTr.AT,5120201010,,,FY-7
ORPF.PA,5110101010,-11.1,-11.0992763072757,FY-7
SPSN.S,6010101010,6.1,7.77430753059657,FY-7
RWS.L,5220304010,,18.9222782774,FY-7
DAIr.AT,5110101011,2.814,,FY-7
ETTE.HE,5220304010,19.3,19.3004303346522,FY-7
EKTG.DE,5910102012,41.419,46.1540159357274,FY-7
LSG.OL,5410202018,15.58,15.5758819525391,FY-7
KRDr.AT,5120102015,5.547,,FY-7
EVRr.AT,5410202019,1.496,,FY-7
MPCKk.DE,5510202010,,33.2579650565262,FY-7
DEQGn.DE,6010101010,8.22,18.7887677574972,FY-7
WDIG.H,5220304027,14.39,16.6090095743178,FY-7
CLII.MI,5410202019,1.27,1.27122720565846,FY-7
HRPKk.DE,5910101022,10.95,10.9496316942067,FY-7
CAPMAN.HE,5510202016,9.26,9.26027900146843,FY-7
MOBN.S,6010101010,6.7,8.39367589252005,FY-7
FBI.CY,5410202010,6.553,3.28621487608007,FY-7
SVIK.ST,5220301010,,4.94450973154022,FY-7
NEXS.PA,5210203012,5.33,-15.2156862745098,FY-7
CPHN.S,5130102012,,-7.84246409118406,FY-7
MORr.AT,5010203011,40.38,40.3811499166013,FY-7
EMMN.S,5410202019,10.25,10.2450549352188,FY-7
ROSNP.BX,5010203010,6.842,-2.5613103797123,FY-7
ADDTb.ST,5440101010,22.07,21.0526315789474,FY-7
LAGRb.ST,5210203010,25.0,24.7306310928681,FY-7
TWSr.AT,5910301010,,,FY-7
JHX.AX,5120201012,-113.56,,FY-7
MSTT.MM,5220102012,9.116,9.08766504103723,FY-7
KEPr.AT,5410202010,0.59,,FY-7
ITRK.L,5220304010,41.787,-66.0135506317524,FY-7
AKRN.MM,5110102011,18.856,20.4607133210717,FY-7
REJLb.ST,5220304010,10.69,10.7109301597244,FY-7
ADXR.MC,5910401010,,-9.73894339719269,FY-7
PREN.PFT,5910101012,7.6,,FY-7
IGHZ.ZA,5220102015,0.42,-139.677092483126,FY-7
GALP.LS,5010201010,13.07,,FY-7
DVLP.WA,6010101010,8.316,,FY-7
AMG.AS,5120105010,16.58,9.72292301954676,FY-7
GRNT.MKE,5220102010,14.56,,FY-7
MPT.MKE,5010203010,4.014,,FY-7
JHG.N,5510202010,,,FY-7
LACR.PA,5210203010,0.991,0.991443909236267,FY-7
CATb.ST,5510202010,19.57,19.5730970600081,FY-7
HWG.L,6010101010,,41.5515325648997,FY-7
SOLARb.CO,5220102016,12.0,7.52175133314622,FY-7
HEIJ.AS,5220102010,-1.14,-14.7268182449888,FY-7
HRMr.AT,5220102010,-4.05,,FY-7
ELSRr.AT,5120102010,2.75,,FY-7
MSZ.WA,5220102010,6.331,0.736088718674031,FY-7
JMT.LS,5430102012,24.335,24.3536733577862,FY-7
ARDS.AS,5220102010,14.43,10.393197371281,FY-7
FPARa.ST,6010101010,12.27,31.8134482804076,FY-7
KLR.L,5220102010,18.39,7.57575757575758,FY-7
HEBAb.ST,6010101050,,27.7202738058843,FY-7
ATRLJb.ST,6010101030,5.78,21.7951327987973,FY-7
III.L,5510202010,19.78,19.1744340878828,FY-7
DCC.L,5440101010,19.62,14.4751703899257,FY-7
DBG.PA,5220301010,,8.98777073817593,FY-7
ASPO.HE,5440101010,17.61,19.1161814082654,FY-7
WYWYN.L,5410202010,,8.33302100121185,FY-7
GRANG.ST,5120103011,16.48,16.3503019844694,FY-7
SGCG.DE,5210203010,-68.85,-16.1512428521414,FY-7
BDXP.WA,5220102010,42.173,42.1729307241761,FY-7
SEM.LS,5130102010,10.082,10.0857578145974,FY-7
MYTr.AT,5910401010,3.96,,FY-7
MOTA.LS,5220102010,5.55,,FY-7
NWF.L,5010203013,,13.4265734265734,FY-7
MOLB.BU,5010203010,8.958,-16.77564145006,FY-7
LOUP.PA,5410202016,13.3,13.3534677268903,FY-7
KTY.WA,5120103010,16.906,16.9062578689202,FY-7
RLP.WA,5210203017,,10.7891135347151,FY-7
ECH.WA,6010101050,15.071,15.0843208049024,FY-7
SAGO.MM,5910101010,1.03,4.54917318317357,FY-7
UPM.HE,5130102010,12.1,11.8806744487678,FY-7
NTGNT.CO,5240503010,,-9.07576908216422,FY-7
FLUX.BR,5010303010,8.224,8.22439669225685,FY-7
BDTG.DE,5220304010,,20.8982520545659,FY-7
MERG.L,5220304016,14.74,10.6101626193598,FY-7
IPX.L,5510202011,,14.3070925058087,FY-7
KIE.L,5220102010,17.56,-4.23326133909287,FY-7
IRC.MI,5210203012,2.2,2.21166893042772,FY-7
COGP.WA,5120102013,,-9.46973446805793,FY-7
BBHKk.H,5510202016,2.849,-2.05330458139447,FY-7
ICP1V.HE,5210203010,,,FY-7
CAST.ST,6010101010,10.07,19.5873134582044,FY-7
ATTP.WA,5110102010,10.052,10.1280514517719,FY-7
CICG.LJ,5110101010,4.861,4.86072878493833,FY-7
ATGR.ZA,5410202010,13.113,13.1128384945817,FY-7
FEN.L,5510202010,,9.77298290337583,FY-7
BRKN.S,5220102010,36.59,36.5892646811375,FY-7
BVI.PA,5220304010,38.37,23.1743294149685,FY-7
ENAE.WA,5910101010,8.03,-3.72434867769979,FY-7
OAP3.L,5510202015,3.062,2.28711307516127,FY-7
SYSR.ST,5210203015,9.89,9.88927071401298,FY-7
ENDUR.OL,5210205012,,-47.871365366264,FY-7
MTCM.MI,5220102010,40.36,43.2744277627369,FY-7
KMCP.OL,6010101020,8.78,-15.9565429753008,FY-7
EAST9.ST,6010101020,2.84,2.8232150001748,FY-7
RTA4.MC,5510202010,,17.3745460854908,FY-7
FREY.PA,6010101030,,12.6210447406658,FY-7
MRK1T.TL,5220102010,8.0,7.9137402314769,FY-7
EDPR.LS,5910102012,2.835,2.73397679219395,FY-7
BREE.L,5120201010,8.64,12.4513540872565,FY-7
RAMA.LS,5120102010,,16.742078114274,FY-7
MLCOR.EUA,5210203014,13.678,,FY-7
KLUr.AT,5910101010,10.549,,FY-7
YAR.OL,5110102011,12.58,11.8738078438113,FY-7
GTCP.WA,6010101010,7.985,7.9861878111321,FY-7
MBH.L,5120201011,,7.51931437865566,FY-7
AZMT.MI,5510202010,36.55,,FY-7
PFD.L,5410202010,9.9,4.88295275025133,FY-7
GOODG.L,5910101010,-1.12,-1.11792696210514,FY-7
PAYP.L,5220304027,39.19,-2.07521295263186,FY-7
BEG.L,5220304010,,0.739212936226384,FY-7
NEXI.PA,6010101010,7.87,7.87306819945497,FY-7
RSTP.L,5220304010,15.14,6.75596971461852,FY-7
SEAF.ST,5560101010,,,FY-7
ASCI.MI,5910201011,10.483,10.4832931198362,FY-7
AKE.PA,5110101010,8.4,9.41993058998513,FY-7
CIEP.WA,5110101010,29.311,29.3107441194693,FY-7
M4NG.DE,5220102010,2.29,1.39685135964016,FY-7
HRGV.L,5510202011,74.4,72.1631610724018,FY-7
TIP.MI,5510202010,,7.83047073482513,FY-7
BEGR.ST,5120102013,-4.4,-22.5333333333333,FY-7
SALM.OL,5410202018,20.68,21.5823145712886,FY-7
RENE.LS,5910101010,10.285,,FY-7
TGN.BX,5010303012,13.475,14.173852830478,FY-7
EUR.WA,5430102010,30.826,20.2589108595341,FY-7
F3CG.DE,5020101012,-48.33,-48.3341704279294,FY-7
DPL.WA,5120102016,18.085,,FY-7
DDJH.ZA,5440101010,1.85,-161.836923650471,FY-7
BRK.L,5510202010,15.1,16.2102664596748,FY-7
ALSS.LS,5130102013,38.446,37.7332877717046,FY-7
NESTE.HE,5010203010,25.36,19.4934497816594,FY-7
ATYM.L,5120105012,-12.86,-12.8614332657844,FY-7
PEPP.WA,5910101010,5.802,4.93673548198938,FY-7
MARR.MI,5430102011,22.08,,FY-7
TSTL.L,5220301011,19.07,14.4392924609308,FY-7
WIHL.ST,6010101010,12.26,28.757179827053,FY-7
AAK.ST,5410202020,15.14,15.1068652849741,FY-7
TVE1T.TL,5910301011,22.31,22.5446618641326,FY-7
ALFRE.PA,5220304010,,,FY-7
GPEP.PA,5220301012,,9.36966067130863,FY-7
SRC.L,5120201010,,-238.497944883218,FY-7
COTE.BX,5010303013,,8.49478894201657,FY-7
LQAG.DE,5510202010,4.578,8.89267461669506,FY-7
TX.N,5120102013,6.22,0.186178124150592,FY-7
DRX.L,5910101010,2.9,3.54645669291339,FY-7
IMPN.S,5220102010,9.99,7.92711086655334,FY-7
KZRUI.RTS,5010101010,36.03,,FY-7
