Instrument,TRBC Activity Code,Return On Equity - Actual,"Return on Average Common Equity - %, TTM",year
MRU.TO,5430102010,16.25,16.6478998916484,FY-13
NI.N,5910401010,6.16,4.82526166400568,FY-13
NFG.N,5910201010,13.14,14.5112432301803,FY-13
NEN.A,6010101010,12.11,,FY-13
NJR.N,5910201011,14.38,16.5992443518943,FY-13
AGR.N,5910101010,,,FY-13
NSC.N,5240503011,10.36,10.2805611222445,FY-13
ES.N,5910101010,8.93,10.325210343486,FY-13
XEL.OQ,5910101010,9.56,9.63488489539603,FY-13
NTRS.OQ,5510202010,12.73,13.3533329761969,FY-13
NWN.N,5910201011,11.38,11.6605793812545,FY-13
NWE.OQ,5910401010,9.33,9.47014524457985,FY-13
NUE.N,5120102010,-3.71,-3.85854058785631,FY-13
MX.TO,5110101010,0.05,0.058466976853257,FY-13
OLN.N,5110101010,10.09,17.7699207752243,FY-13
PPG.N,5110101012,13.37,9.48348856900931,FY-13
PCG.N,5910101010,11.55,11.9627291854524,FY-13
PAAS.TO,5120101011,6.44,6.53286561602735,FY-13
PKI.TO,5010203010,,25.4262203319784,FY-13
EXC.OQ,5910101010,22.99,22.6897447718034,FY-13
WTRG.N,5910301010,9.41,9.24170069439638,FY-13
PPC.OQ,5410202016,,-60.550152090574,FY-13
TROW.OQ,5510202010,16.15,16.0901135728915,FY-13
PNM.N,5910101010,5.24,3.28068945054352,FY-13
KWR.N,5110101010,,11.499186616505,FY-13
RPM.N,5110101012,16.91,16.0004929955055,FY-13
RRX.N,5210203010,8.05,9.5342035930186,FY-13
ROL.N,5220304020,,34.0706573441325,FY-13
R.N,5240503010,,6.43203340648939,FY-13
EIX.N,5910101010,9.67,8.79223060233495,FY-13
SEIC.OQ,5510202014,21.46,20.7680738589829,FY-13
SJW.N,5910301011,,5.98364761517861,FY-13
ATRL.TO,5220102010,28.48,28.4798789149096,FY-13
FSZ.TO,5510202010,,16.1056589929377,FY-13
SVT.A,5210203010,12.82,10.0467228044241,FY-13
SHW.N,5110101012,29.06,32.3942244578858,FY-13
CPLE6.SA,5910101010,12.16,,FY-13
AOS.N,5210203015,10.93,7.09951879489504,FY-13
SJM.N,5410202010,10.09,9.54227594863987,FY-13
AWR.N,5910301010,9.0,8.72982820670127,FY-13
SO.N,5910101010,11.67,11.5181043850117,FY-13
SWX.N,5910201011,7.94,8.17601010856237,FY-13
SYY.N,5430102010,31.63,32.4294635264966,FY-13
TRNS.OQ,5220304010,,7.46475974894537,FY-13
TSN.N,5410202016,17.4,16.3111668757842,FY-13
X.N,5120102010,-30.36,-29.3177306446557,FY-13
WM.N,5220301010,14.96,16.3124641010913,FY-13
UNF.N,5220304010,,11.3544830478958,FY-13
UTL.N,5910401010,2.37,5.95309681298858,FY-13
URB.TO,5510202011,4.81,,FY-13
VICR.OQ,5210203010,,1.87184736215363,FY-13
LNT.OQ,5910101010,,3.93488322224406,FY-13
AVA.N,5910401010,,8.50232158463409,FY-13
WSO.N,5210203015,6.2,6.11208494627435,FY-13
WERN.OQ,5240503012,8.03,7.80372091740336,FY-13
WMB.N,5010303010,6.12,2.43974655060105,FY-13
WEC.N,5910101010,10.49,10.8838610620238,FY-13
WOR.N,5120102013,,16.4224807556859,FY-13
FM.TO,5120105012,23.85,23.8491032140192,FY-13
CUPRUM.SN,5510202011,,74.799010213325,FY-13
ARCB.OQ,5240503010,-12.23,-22.8015656842939,FY-13
CMIG4.SA,5910101010,,,FY-13
CMPC.SN,5130102010,3.88,3.87403807998858,FY-13
COPEC.SN,5010203010,,6.76756794108961,FY-13
GGBR4.SA,5120102010,5.195,5.80217575255711,FY-13
CSNA3.SA,5120102010,38.168,,FY-13
VALE3.SA,5120102011,,10.6276709839843,FY-13
WEGE3.SA,5210203010,,20.0989756164254,FY-13
ENAEX.SN,5110101014,,20.1293486068225,FY-13
GOAU4.SA,5120102010,,26.1930427806456,FY-13
PETR4.SA,5010201010,19.46,,FY-13
CS.TO,5120105012,25.58,-7.18900661784032,FY-13
AUTLANB.MX,5120105010,-4.11,-4.06667937097841,FY-13
BIMBOA.MX,5410202012,15.87,16.0173132814313,FY-13
ORBIA.MX,5110101011,25.6,,FY-13
CEMEXCPO.MX,5120201010,0.7,2.81042601312521,FY-13
ALFAA.MX,5440101010,6.6,6.59515278480499,FY-13
PEOLES.MX,5120108010,19.26,19.0515757926269,FY-13
FEMSAUBD.MX,5430102012,,13.170916302785,FY-13
WT.N,5510202011,,-111.479886566537,FY-13
TKO.TO,5120105010,3.973,4.41590914792731,FY-13
FVI.TO,5120108010,,,FY-13
NATR.OQ,5410202025,,11.8333152782292,FY-13
COLBUN.SN,5910101010,7.08,7.04610931227164,FY-13
ODFL.OQ,5240503012,6.06,6.05857380015619,FY-13
MMS.N,5220304010,,21.82580431094,FY-13
CASAGRC1.LM,5410202022,,13.6377352013797,FY-13
AME.N,5210203010,13.16,14.4157410897311,FY-13
VLO.N,5010203010,-4.089,-1.79930795847751,FY-13
NRG.N,5910101010,11.44,13.6445511858301,FY-13
UGPA3.SA,5010203012,,,FY-13
BACHOCOB.MX,5410202016,,5.49223459625399,FY-13
CHRW.OQ,5240503010,33.41,32.9958882018873,FY-13
PPL.TO,5010303010,16.32,16.4891021672442,FY-13
CWST.OQ,5220301012,,-25.5561463389534,FY-13
ALS.TO,5120108010,,10.4010478945358,FY-13
FE.N,5910101010,13.69,10.3550647191545,FY-13
AMG.N,5510202010,14.0,5.63550078240477,FY-13
INGR.N,5410202010,8.88,2.65544041450777,FY-13
URI.N,5220304018,223.16,,FY-13
AQN.TO,5910401010,7.94,8.35907622573853,FY-13
AAIC.N,5510202010,79.48,173.710848676007,FY-13
AEE.N,5910401010,,8.25966664417302,FY-13
PWR.N,5220102010,4.55,5.59861279299699,FY-13
RBA.TO,5220304010,16.91,18.5131733911267,FY-13
FHI.N,5510202011,41.47,39.8508949822578,FY-13
EGIE3.SA,5910102012,33.11,28.632296023169,FY-13
BTU.N,5010101010,15.19,12.3911587407904,FY-13
WCC.N,5210203020,9.89,12.0005047410832,FY-13
SRE.N,5910401010,11.99,9.67247879359095,FY-13
RSG.N,5220301010,7.46,6.6685078035013,FY-13
RAIL3.SA,5240503010,,,FY-13
EPD.N,5010303010,10.3,5.08432354333259,FY-13
PAA.OQ,5010303010,3.66,11.3493723849372,FY-13
ALA.TO,5910201010,14.09,14.0865344597191,FY-13
TRPL4.SA,5910101010,19.98,,FY-13
CE.N,5110101010,45.89,126.041666666667,FY-13
BLK.N,5510202010,5.61,4.68719949446383,FY-13
NEE.N,5910101010,13.37,13.0068859984698,FY-13
SAPR4.SA,5910301011,,,FY-13
PX.N,5510202014,,-62.4869028403138,FY-13
SPTN.OQ,5430102010,,9.95298497438161,FY-13
BRAP4.SA,5120102011,,,FY-13
NS.N,5010303010,7.39,8.16992454121035,FY-13
RGP.OQ,5220304010,-0.78,-3.39980149256755,FY-13
CVERDEC1.LM,5120105012,,51.1523072857933,FY-13
GPN.N,5220304027,,27.396719029446,FY-13
GDI.TO,5220304016,,-20.8100512481402,FY-13
GLNG.OQ,5010303011,,4.87138792979731,FY-13
XPO.N,5240503010,,6.15317398190457,FY-13
CHE_u.TO,5110101010,12.67,26.0563178276043,FY-13
WCN.TO,5220301012,,7.51891980240482,FY-13
HEES.OQ,5220304018,-2.32,-4.19723452746407,FY-13
SAIA.OQ,5240503012,,-4.67828081594188,FY-13
CMP.N,5110101010,,51.8129269574356,FY-13
KEY.TO,5010303010,22.52,22.5256126123291,FY-13
FA.OQ,5220304010,,,FY-13
WLK.N,5110101010,4.12,4.1239408852943,FY-13
KUT.V,5220304010,,-33.3788209811713,FY-13
BIP.N,5440101010,,4.3738394883433,FY-13
KW.N,6010101010,,-8.42512435260637,FY-13
IVZ.N,5510202011,5.11,5.11807274804799,FY-13
VMC.N,5120201010,0.49,0.491319378805581,FY-13
EMA.TO,5910101010,11.02,12.5618426657056,FY-13
CENT.OQ,5410202031,9.95,8.52087924958705,FY-13
VTNR.OQ,5010203010,,-103.246880933008,FY-13
SUZB3.SA,5130102010,,,FY-13
USIM5.SA,5120102010,8.884,10.3582131365091,FY-13
SORIANAB.MX,5430102012,9.39,9.39467441301709,FY-13
HERDEZ.MX,5410202010,,,FY-13
ICHB.MX,5120102010,6.525,-3.13784411401158,FY-13
LSTR.OQ,5240503012,26.72,27.0151510499816,FY-13
USNA.N,5410202025,45.12,63.188618666968,FY-13
GCC.MX,5120201012,,2.061285363426,FY-13
PARR.N,5010203011,-45.32,-16.1684718933239,FY-13
SIMECB.MX,5120102010,,-1.7954120971351,FY-13
YPFD.BA,5010203010,,20.1177946228936,FY-13
TTEK.OQ,5220301010,11.02,11.0164052915114,FY-13
PNW.N,5910101010,6.92,7.44190256027428,FY-13
ENELAM.SN,5910101010,18.8,44.0380730813018,FY-13
RDUS.OQ,5120102013,8.92,8.5060745988928,FY-13
CEPU.BA,5910102010,27.78,27.77743543196,FY-13
HAIN.OQ,5410202026,5.77,5.20651704172875,FY-13
MTL.TO,5240503010,7.78,7.98622088879137,FY-13
VBBR3.SA,5010203012,,,FY-13
MLM.N,5120201010,6.89,6.69031196374946,FY-13
MED.N,5410202025,,27.3537416604446,FY-13
CFV.CN,5510202011,,,FY-13
STN.TO,5220102010,16.74,10.298526559576,FY-13
EXP.N,5120201012,6.63,6.58348058043785,FY-13
VET.TO,5010201010,,20.6763640416876,FY-13
GRUMAB.MX,5410202010,15.26,22.9210295483871,FY-13
CIX.TO,5510202010,15.33,18.438564834543,FY-13
GEO.N,5220304010,11.1,10.6669069268126,FY-13
AGUASA.SN,5910301010,20.365,20.014134819537,FY-13
PAMP.BA,5910101010,7.78,6.67340998415356,FY-13
DAR.N,5410202010,,16.0282287062163,FY-13
GMEXICOB.MX,5120108010,18.816,15.7351851663558,FY-13
RS.N,5120102014,5.28,5.88177379796374,FY-13
SCCO.N,5120105010,25.62,25.6137652412116,FY-13
UNACEMC1.LM,5120201012,,17.95026746557,FY-13
MINSURI1.LM,5120108010,19.8,20.5710646960455,FY-13
LUN.TO,5120108010,4.06,,FY-13
HBM.TO,5120105012,6.92,5.05114556201562,FY-13
CYRE3.SA,6010101050,24.42,,FY-13
EAF.N,5210203010,,2.90445421758815,FY-13
BESALCO.SN,5220102012,,14.5812873752452,FY-13
HEO.TO,5220301011,,-24.2700899790761,FY-13
AEIS.OQ,5210203010,-10.51,-31.0934930361607,FY-13
PARAUCO.SN,6010101030,11.63,23.0120394372356,FY-13
ANTARCHILE.SN,5010203010,,,FY-13
ENDISPC1.LM,5910101010,,23.4994394228944,FY-13
ALICORC1.LM,5440101010,,15.7365725513495,FY-13
PBH.TO,5410202010,,13.7510847292005,FY-13
CCB.CN,5120201012,,2.61665238791806,FY-13
HUBG.OQ,5240503010,10.24,10.243264452001,FY-13
POR.N,5910101010,6.56,6.56077348066298,FY-13
BDGI.TO,5220102010,28.41,25.1740464159469,FY-13
CENX.OQ,5120103011,,-20.107506465958,FY-13
IMI.CN,5430102012,3.5,3.90059612189145,FY-13
NCH.CN,5410202010,,4.61080036000191,FY-13
CASS.OQ,5220304027,,13.6797153628572,FY-13
HAYN.OQ,5120102013,3.26,3.25898562007021,FY-13
SRCL.OQ,5220301012,21.1,23.1755569113064,FY-13
KKR.N,5510202011,,,FY-13
ARA.MX,6010101010,9.01,8.54237822020287,FY-13
UNFI.N,5430102010,11.63,11.6299081043034,FY-13
STLD.OQ,5120102010,-0.45,-0.45313682639223,FY-13
BDT.TO,5220102010,48.02,26.5254205110681,FY-13
OGE.N,5910101010,13.12,13.119666802113,FY-13
SBSP3.SA,5910301010,,,FY-13
EEFT.OQ,5220304027,13.35,5.69887729711046,FY-13
NPI.TO,5910102012,5.86,6.29816696995251,FY-13
BX.N,5510202011,11.94,-20.7683364971595,FY-13
AWK.N,5910301011,5.21,-5.10715969423142,FY-13
ENGI4.SA,5910101010,,,FY-13
SOL.N,5220102021,-16.34,-18.482538564986,FY-13
CVI.N,5010203011,,11.2470627155833,FY-13
PRIM.N,5220102010,30.09,29.8521984663146,FY-13
HBOR3.SA,6010101010,,,FY-13
ENEV3.SA,5910101012,,,FY-13
TGH.N,5220304018,15.28,19.1123060630241,FY-13
FOR.N,5220102019,,1.00291579421146,FY-13
TNK.N,5010303010,13.45,13.8399838903641,FY-13
IPI.N,5110102010,7.8,6.98107980403007,FY-13
FRES.L,5120108010,27.379,30.9673008014679,FY-13
MYRG.OQ,5220102014,10.46,10.4621305474787,FY-13
AD_u.TO,5510202016,,18.0354472639884,FY-13
NEOE3.SA,5910101010,,,FY-13
KRO.N,5110101010,,-11.008883248731,FY-13
SFL.N,5010303010,26.24,30.4097805440688,FY-13
CENCOSUD.SN,5430102012,4.33,,FY-13
BGS.N,5410202010,,9.42104921999914,FY-13
HEP.N,5010303013,,39.9299145833985,FY-13
CSMG3.SA,5910301011,13.46,,FY-13
ENS.N,5210203011,,8.59337070221124,FY-13
CNS.N,5510202011,,-0.645513211314978,FY-13
ORA.N,5910101020,,7.81340860909262,FY-13
CPFE3.SA,5910101010,24.75,,FY-13
ULH.OQ,5240503012,,3.07304438354103,FY-13
WEX.N,5220304027,18.97,39.0120925503298,FY-13
EXLS.OQ,5220304010,8.3,8.37689669714113,FY-13
MDIA3.SA,5410202014,25.875,26.0926909010615,FY-13
BEEF3.SA,5410202016,20.05,,FY-13
HTGC.N,5510202015,11.51,3.62416268677242,FY-13
SPWR.OQ,5020101013,9.13,2.61843416764071,FY-13
MULT3.SA,6010101030,7.21,,FY-13
CSAN3.SA,5010203010,,,FY-13
ACM.N,5220102010,12.4,12.4096865956543,FY-13
CF.N,5110102011,23.09,23.8408868601239,FY-13
DK.N,5010203011,-4.21,0.432006010518407,FY-13
TGMA3.SA,5240503012,,,FY-13
THS.N,5410202010,10.64,11.8158040047662,FY-13
AMP.N,5510202010,9.3,9.1409335145983,FY-13
ET.N,5010303012,,,FY-13
DHT.N,5010303014,10.89,9.91679102390897,FY-13
CLMT.OQ,5010203011,,12.6339641065391,FY-13
SK.SN,5440101010,,13.0338790158431,FY-13
ENGIEC1.LM,5910101010,31.356,31.5432104664609,FY-13
AGRO3.SA,5410201011,,,FY-13
PASAB.MX,5220301012,,0.604943969621198,FY-13
JBSS3.SA,5410202016,1.13,,FY-13
EQTL3.SA,5910101010,19.08,19.1849829675101,FY-13
EVEN3.SA,6010101050,,,FY-13
CODI.N,5560101010,8.21,-0.088952183210442,FY-13
TAEE11.SA,5910101010,,,FY-13
MRFG3.SA,5410202016,,,FY-13
WSP.TO,5220102010,7.66,13.5398295600524,FY-13
G.N,5220304010,12.45,12.4854537759864,FY-13
DXT.TO,5220304010,3.22,1.97014960620624,FY-13
CLNE.OQ,5010203010,-11.86,-13.0146552389409,FY-13
TCSA3.SA,6010101010,13.2,,FY-13
WU.N,5220304027,522.7,491.48812970469,FY-13
BDI.TO,6010101010,12.51,14.3894729103874,FY-13
SAR.N,5510202010,,-16.9446309805256,FY-13
CSIQ.OQ,5020101013,10.7,5.67611986158312,FY-13
SPRO.NFF,5220304018,21.577,,FY-13
NWC.TO,5430102012,28.99,28.9944288508973,FY-13
SMTO3.SA,5410202022,5.709,,FY-13
CQP.A,5010303010,,,FY-13
JHSF3.SA,6010101030,16.55,,FY-13
TIPT.OQ,5560101010,2.69,-1.2078858791473,FY-13
FLNG.OL,5010303014,-1.949,-1.89481140428546,FY-13
SLCE3.SA,5410201010,,,FY-13
EZTC3.SA,6010101050,,,FY-13
ELET6.SA,5910101021,0.211,,FY-13
ISA.CN,5910101010,5.66,5.66421489463874,FY-13
VRTS.OQ,5510202010,,-30.8730900213978,FY-13
PLAG.A,5410202010,21.88,19.0770529193242,FY-13
CIEL3.SA,5220304027,205.82,,FY-13
CPX.TO,5910102010,0.82,,FY-13
AESB3.SA,5910101020,,,FY-13
ALUP11.SA,5910101010,,,FY-13
DIRR3.SA,6010101050,,,FY-13
PAGP.OQ,5010303010,,,FY-13
GNRC.N,5210203018,,,FY-13
CVE.TO,5010201010,15.5,7.74930587695885,FY-13
GGD.TO,5120108010,,,FY-13
MILS3.SA,5220304018,,,FY-13
SIMH3.SA,5240503010,,,FY-13
ALOS3.SA,6010101030,,,FY-13
FLT.N,5220304027,,,FY-13
CHDRAUIB.MX,5430102012,,,FY-13
AMRC.N,5020101019,,,FY-13
KNX.N,5240503010,9.72,,FY-13
TRGP.N,5010303010,,,FY-13
HHH.N,6010101010,,,FY-13
3665.TW,5210203010,,,FY-13
CAML3.SA,5410202010,,,FY-13
MOS.N,5110102011,,9.60895023002928,FY-13
GEI.TO,5010203010,,,FY-13
ENPH.OQ,5020101013,,,FY-13
OAK_pa.N,5510202010,,,FY-13
MPC.N,5010203010,,,FY-13
SLCA.N,5120105010,,,FY-13
TCPC.OQ,5510202011,,,FY-13
SNDR.N,5240503010,,,FY-13
CG.OQ,5510202011,,,FY-13
PFGC.N,5430102010,,,FY-13
SMU.SN,5430102010,,,FY-13
PBF.N,5010203010,,,FY-13
PSX.N,5010203010,,,FY-13
POST.N,5410202013,,,FY-13
SQ.N,5220304027,,,FY-13
SUN.N,5010203010,,,FY-13
MPLX.N,5010303010,,,FY-13
VESTA.MX,6010101040,,,FY-13
INRETC1.LM,5430102012,,,FY-13
SAMG.OQ,5510202014,,,FY-13
WES.N,5010203010,,,FY-13
NVEE.OQ,5220102015,,,FY-13
EVTC.N,5220304010,,,FY-13
SFM.OQ,5430102010,,,FY-13
CWENa.N,5910102012,,,FY-13
ASC.N,5010303014,,,FY-13
MUSA.N,5010203012,,,FY-13
AGAS.OL,5010303014,,,FY-13
LPG.N,5010303014,,,FY-13
IBP.N,5220102016,,,FY-13
OGS.N,5910201011,,,FY-13
ENLC.N,5010303010,,,FY-13
ARES.N,5510202011,,,FY-13
WLKP.N,5110101010,,,FY-13
CVEO.N,6010101050,,,FY-13
NEP.N,5910101010,,,FY-13
AXTA.N,5110101012,,,FY-13
HESM.N,5010303010,,,FY-13
LOGG3.SA,6010101010,,,FY-13
SUM.N,5120201010,,,FY-13
TWM.TO,5010203010,,,FY-13
BLD.N,5220102016,,,FY-13
RUN.OQ,5020101013,,,FY-13
ENR.N,5210203011,,,FY-13
PYPL.OQ,5220304027,,,FY-13
KHC.OQ,5410202010,,,FY-13
MEGA3.SA,5910101023,,,FY-13
ACI.N,5430102010,,,FY-13
WSC.OQ,5220304018,,,FY-13
SITE.N,5410201022,,,FY-13
CSWI.OQ,5220102010,,,FY-13
H.TO,5910101010,,,FY-13
LACOMERUBC.MX,5430102012,,,FY-13
USFD.N,5430102010,,,FY-13
ATKR.N,5210203010,,,FY-13
ENELCHILE.SN,5910101010,,,FY-13
HRI.N,5220304018,,,FY-13
PLANI.MX,6010101030,,,FY-13
AA.N,5120103010,,,FY-13
INSW.N,5010303014,,,FY-13
LW.N,5410202010,,,FY-13
VRRM.OQ,5220304017,,,FY-13
IMXI.OQ,5220304027,,,FY-13
METC.OQ,5120102012,,,FY-13
KRP.N,5010201010,,,FY-13
HLNE.OQ,5510202011,,,FY-13
HCC.N,5120102012,,,FY-13
AM.N,5010303010,,,FY-13
CRFB3.SA,5430102010,,,FY-13
JWEL.TO,5410202025,,,FY-13
BBCP.OQ,5220102010,,,FY-13
SMPL.OQ,5410202025,,,FY-13
ERO.TO,5120105012,,,FY-13
TRAXIONA.MX,5240503010,,,FY-13
APG.N,5220102010,,,FY-13
NEO.TO,5120105016,,,FY-13
STLC.TO,5120102010,,,FY-13
BOKU.L,5220304027,,,FY-13
GMXT.MX,5240503011,,,FY-13
NTR.TO,5110102014,,,FY-13
VCTR.OQ,5510202011,,,FY-13
PAGS.N,5220304027,,,FY-13
MALLPLAZA.SN,6010101030,,,FY-13
FCFE18.MX,5510202013,,,FY-13
ROAD.OQ,5220102012,,,FY-13
RPAY.OQ,5220304027,,,FY-13
VRT.N,5210203010,,,FY-13
LSEA.OQ,6010101050,,,FY-13
IIIV.OQ,5220304027,,,FY-13
BV.N,5220304010,,,FY-13
TPVG.N,5510202011,,,FY-13
CENCOSHOPP.SN,6010101010,,,FY-13
UTZ.N,5410202024,,,FY-13
BCSF.N,5510202010,,,FY-13
NFE.OQ,5910201011,,,FY-13
ETRN.N,5010303012,,,FY-13
DOW.N,5110101011,,,FY-13
CTVA.N,5110102010,,,FY-13
ARKO.OQ,5010203012,,,FY-13
GO.OQ,5430102010,,,FY-13
OBDC.N,5510202010,,,FY-13
AMK.N,5510202014,,,FY-13
GFL.TO,5220301012,,,FY-13
AMBP3.SA,5220301010,,,FY-13
MP.N,5120101016,,,FY-13
CARR.N,5210203015,,,FY-13
FOUR.N,5220304027,,,FY-13
LAVV3.SA,6010101010,,,FY-13
VITL.OQ,5430102011,,,FY-13
RAIZ4.SA,5010203010,,,FY-13
WEWKQ.PK,6010101020,,,FY-13
CMIN3.SA,5120102011,,,FY-13
GMAT3.SA,5430102010,,,FY-13
HBRE3.SA,6010101010,,,FY-13
RRRP3.SA,5010201010,,,FY-13
AVO.OQ,5410201014,,,FY-13
NVEI.TO,5220304027,,,FY-13
ARRY.OQ,5020101010,,,FY-13
JSLG3.SA,5240503010,,,FY-13
OWL.N,5510202011,,,FY-13
CNXC.OQ,5220304010,,,FY-13
VITT3.SA,5110102010,,,FY-13
AMPS.N,5910101022,,,FY-13
MNTK.OQ,5910101024,,,FY-13
PAX.OQ,5510202010,,,FY-13
SHLS.OQ,5210203010,,,FY-13
BRCC.N,5410202021,,,FY-13
TTEN3.SA,5410202010,,,FY-13
GGPS3.SA,5220304010,,,FY-13
ASAI3.SA,5430102010,,,FY-13
TASK.OQ,5220304010,,,FY-13
DLO.OQ,5220304027,,,FY-13
ARML3.SA,5220304018,,,FY-13
CBAV3.SA,5120103010,,,FY-13
DTM.N,5010303012,,,FY-13
BRDG.N,5510202014,,,FY-13
SOVO.OQ,5410202026,,,FY-13
SLVM.N,5130102011,,,FY-13
ARIS.N,5220301010,,,FY-13
HRT.N,5220304010,,,FY-13
SLND.A,5220102010,,,FY-13
TPG.OQ,5510202011,,,FY-13
AURE3.SA,5910102012,,,FY-13
RXO.N,5240503012,,,FY-13
CLCO.OL,5010303011,,,FY-13
BAM.N,5510202010,,,FY-13
SSE.L,5910101010,30.325,40.4883644706654,FY-13
