Instrument,TRBC Activity Code,Return On Equity - Actual,"Return on Average Common Equity - %, TTM",year
CLH.N,5220301010,8.68,11.1162212357253,FY-10
CLF.N,5120102010,9.69,-17.9559787669063,FY-10
CMC.N,5120102010,6.24,5.95723914675403,FY-10
CAG.N,5410202010,18.08,14.1097909088099,FY-10
ED.N,5910101010,9.42,9.7661446041622,FY-10
CXT.N,5210203010,38.48,22.5598405483805,FY-10
VVI.N,5220304026,,1.33584871173894,FY-10
D.N,5910101010,15.89,12.964477150904,FY-10
DCI.N,5220301011,,24.79720088352,FY-10
DUK.N,5910101010,7.8,5.44354521882612,FY-10
DY.N,5220102023,,8.56893772251526,FY-10
EMR.N,5210203010,,19.1954022988506,FY-10
EMPa.TO,5430102010,10.31,10.456249736698,FY-10
ETR.N,5910101010,12.13,9.32544620359142,FY-10
FMC.N,5110102010,35.53,32.467198353486,FY-10
RUS.TO,5120102014,11.99,11.8853951681437,FY-10
ARG.TO,5120105012,,-6.04204414864312,FY-10
FI.N,5220304027,21.15,17.7378277153558,FY-10
FLO.N,5410202012,17.6,,FY-10
FTS.TO,5910101010,8.2,8.06142034548944,FY-10
FCX.N,5120105010,18.54,18.32755763146,FY-10
GIS.N,5410202010,27.37,28.336859148153,FY-10
NVRI.N,5220301012,9.68,-25.5195976704803,FY-10
HE.N,5910101010,8.9,8.88101503536669,FY-10
HCSG.OQ,5220304016,19.77,19.769459150093,FY-10
HTLD.OQ,5240503012,19.5,19.5016913972446,FY-10
HSY.N,5410202010,78.49,69.7896483015903,FY-10
DINO.N,5010203011,31.07,30.5504041764725,FY-10
HRL.N,5410202016,18.23,18.2632074984154,FY-10
HUBB.N,5210203010,19.16,19.0923617769255,FY-10
JBHT.OQ,5240503012,45.66,45.66033766293,FY-10
GCARSOA1.MX,5440101010,20.386,20.3342229081612,FY-10
IDA.N,5910101010,9.89,10.179030540504,FY-10
ITW.N,5440101010,18.88,21.7019551828871,FY-10
IFF.N,5410202026,27.84,21.462761662743,FY-10
WKC.N,5010203013,13.49,13.2867390492029,FY-10
EME.N,5220102010,11.36,11.3595168036131,FY-10
J.N,5220304010,10.66,10.6632037774224,FY-10
K.N,5410202010,63.38,45.7619047619048,FY-10
KR.N,5430102010,,36.2725940400586,FY-10
SR.N,5910201010,7.89,6.37335069692025,FY-10
MDU.N,5910401010,8.02,-0.556452158629838,FY-10
MGEE.OQ,5910101010,11.4,11.4025271125399,FY-10
MRTN.OQ,5240503012,8.42,8.42184918073294,FY-10
MKC.N,5410202010,24.83,24.8310296535347,FY-10
MGRC.OQ,5220304018,12.7,12.8322920845991,FY-10
MRU.TO,5430102010,17.88,26.5158337085397,FY-10
NI.N,5910401010,8.1,7.7485878918837,FY-10
NFG.N,5910201010,12.75,12.5156203969169,FY-10
NEN.A,6010101010,12.11,,FY-10
NJR.N,5910201011,13.36,13.4970248329316,FY-10
AGR.N,5910101010,,,FY-10
NSC.N,5240503011,17.78,17.6910172334909,FY-10
ES.N,5910101010,9.56,8.0466153247012,FY-10
XEL.OQ,5910101010,10.24,10.4311437794112,FY-10
NTRS.OQ,5510202010,8.83,9.25001536433971,FY-10
NWN.N,5910201011,8.64,8.14048742655536,FY-10
NWE.OQ,5910401010,10.93,10.9758056240882,FY-10
NUE.N,5120102010,7.74,6.65375535112198,FY-10
MX.TO,5110101010,13.36,-5.05492278819758,FY-10
OLN.N,5110101010,15.11,15.0791250881968,FY-10
PPG.N,5110101012,33.64,19.5021881838074,FY-10
PCG.N,5910101010,10.86,6.48262164846077,FY-10
PAAS.TO,5120101011,8.25,3.63380623324556,FY-10
PKI.TO,5010203010,26.561,26.5614068586865,FY-10
EXC.OQ,5910101010,13.02,6.44623506529592,FY-10
WTRG.N,5910301010,11.0,13.9617605802314,FY-10
PPC.OQ,5410202016,24.99,23.83529767446,FY-10
TROW.OQ,5510202010,24.17,24.1674464688721,FY-10
PNM.N,5910101010,6.64,6.63364519579708,FY-10
KWR.N,5110101010,,17.5091506685591,FY-10
RPM.N,5110101012,20.24,8.10261545958631,FY-10
RRX.N,5210203010,11.49,11.2113181581226,FY-10
ROL.N,5220304020,,32.7952008460085,FY-10
R.N,5240503010,14.9,14.2396720322798,FY-10
EIX.N,5910101010,13.12,15.4256683943142,FY-10
SEIC.OQ,5510202014,20.05,20.0483063693848,FY-10
SJW.N,5910301011,,8.28728871461248,FY-10
ATRL.TO,5220102010,15.62,15.4567094968525,FY-10
FSZ.TO,5510202010,,,FY-10
SVT.A,5210203010,12.82,7.08234788217588,FY-10
SHW.N,5110101012,41.11,41.0794378354539,FY-10
CPLE6.SA,5910101010,6.0,5.85540250773794,FY-10
AOS.N,5210203015,12.32,14.2637834992763,FY-10
SJM.N,5410202010,11.34,10.4633488961506,FY-10
AWR.N,5910301010,12.54,12.4569502284983,FY-10
SO.N,5910101010,12.6,11.5066202090592,FY-10
SWX.N,5910201011,9.99,10.5142379600339,FY-10
SYY.N,5430102010,21.37,20.0960225173006,FY-10
TRNS.OQ,5220304010,,12.5499762824422,FY-10
TSN.N,5410202016,13.56,13.8868418897896,FY-10
X.N,5120102010,5.39,-3.55453633366777,FY-10
WM.N,5220301010,15.55,13.1519639407598,FY-10
UNF.N,5220304010,12.22,12.0219460269284,FY-10
UTL.N,5910401010,8.01,8.00707808007078,FY-10
URB.TO,5510202011,4.81,,FY-10
VICR.OQ,5210203010,,-2.26943169578371,FY-10
LNT.OQ,5910101010,10.84,10.5694627433758,FY-10
AVA.N,5910401010,6.4,6.39708029435894,FY-10
WSO.N,5210203015,12.41,11.0480695085248,FY-10
WERN.OQ,5240503012,14.31,14.3098405326504,FY-10
WMB.N,5010303010,21.24,23.9087301587302,FY-10
WEC.N,5910101010,13.49,13.4915538871876,FY-10
WOR.N,5120102013,19.62,,FY-10
FM.TO,5120105012,12.32,39.3689072457975,FY-10
CUPRUM.SN,5510202011,54.129,52.2685832420822,FY-10
ARCB.OQ,5240503010,-2.11,-1.70471137144798,FY-10
CMIG4.SA,5910101010,35.913,36.6747823046924,FY-10
CMPC.SN,5130102010,2.55,2.54823603310032,FY-10
COPEC.SN,5010203010,4.152,4.16300739858516,FY-10
GGBR4.SA,5120102010,5.46,5.45769196999572,FY-10
CSNA3.SA,5120102010,-5.06,-5.06077378414787,FY-10
VALE3.SA,5120102011,13.34,6.86931837849181,FY-10
WEGE3.SA,5210203010,16.686,16.6905986811715,FY-10
ENAEX.SN,5110101014,,19.8564504467903,FY-10
GOAU4.SA,5120102010,4.81,4.80617724961471,FY-10
PETR4.SA,5010201010,6.3,6.4357520726991,FY-10
CS.TO,5120105012,,5.34794687158791,FY-10
AUTLANB.MX,5120105010,6.168,5.45645391472935,FY-10
BIMBOA.MX,5410202012,10.88,4.43901696856211,FY-10
ORBIA.MX,5110101011,20.74,12.1202656482512,FY-10
CEMEXCPO.MX,5120201010,-8.02,-8.10154279299716,FY-10
ALFAA.MX,5440101010,18.58,,FY-10
PEOLES.MX,5120108010,23.78,24.6139124756249,FY-10
FEMSAUBD.MX,5430102012,14.34,,FY-10
WT.N,5510202011,38.54,28.6817573102076,FY-10
TKO.TO,5120105010,0.39,-1.93952024516181,FY-10
FVI.TO,5120108010,13.82,12.7689710310793,FY-10
NATR.OQ,5410202025,,24.9958143336912,FY-10
COLBUN.SN,5910101010,1.4,1.44843467606636,FY-10
ODFL.OQ,5240503012,18.0,18.0029832859492,FY-10
MMS.N,5220304010,22.75,23.8077367853202,FY-10
CASAGRC1.LM,5410202022,26.705,7.97197897270231,FY-10
AME.N,5210203010,20.01,20.014664482397,FY-10
VLO.N,5010203010,18.04,12.0795240168336,FY-10
NRG.N,5910101010,0.73,3.31844288449266,FY-10
UGPA3.SA,5010203012,17.52,17.7050939035901,FY-10
BACHOCOB.MX,5410202016,12.115,,FY-10
CHRW.OQ,5240503010,32.48,43.1410983396819,FY-10
PPL.TO,5010303010,10.85,8.60154709337476,FY-10
CWST.OQ,5220301012,,-358.363400202049,FY-10
ALS.TO,5120108010,,-4.95930757819674,FY-10
FE.N,5910101010,10.56,5.71992110453649,FY-10
AMG.N,5510202010,20.7,8.80968052250519,FY-10
INGR.N,5410202010,19.16,18.8504734639947,FY-10
URI.N,5220304018,44.31,8.94454382826476,FY-10
AQN.TO,5910401010,2.95,1.9405267849004,FY-10
AAIC.N,5510202010,15.53,57.422209735197,FY-10
AEE.N,5910401010,8.063,7.10010319917441,FY-10
PWR.N,5220102010,8.11,8.10502902706862,FY-10
RBA.TO,5220304010,12.95,12.480701402051,FY-10
FHI.N,5510202011,36.26,34.6424829210972,FY-10
EGIE3.SA,5910102012,27.486,27.2289491849743,FY-10
BTU.N,5010101010,,-9.26852743022137,FY-10
WCC.N,5210203020,15.85,13.9166389348213,FY-10
SRE.N,5910401010,10.7,8.56558807398913,FY-10
RSG.N,5220301010,8.62,7.43340743340743,FY-10
RAIL3.SA,5240503010,5.771,7.50218315921228,FY-10
EPD.N,5010303010,19.13,19.1288125812712,FY-10
PAA.OQ,5010303010,18.11,12.9726152064201,FY-10
ALA.TO,5910201010,6.61,7.47151332862606,FY-10
TRPL4.SA,5910101010,17.54,17.5403923447523,FY-10
CE.N,5110101010,39.53,24.4871377401498,FY-10
BLK.N,5510202010,9.65,9.73221541693921,FY-10
NEE.N,5910101010,12.34,12.3246589919706,FY-10
SAPR4.SA,5910301011,,14.1692245721825,FY-10
PX.N,5510202014,,-9.08940436499492,FY-10
SPTN.OQ,5430102010,,8.44640151199142,FY-10
BRAP4.SA,5120102011,13.45,5.47563361291885,FY-10
NS.N,5010303010,1.98,-7.45085568757794,FY-10
RGP.OQ,5220304010,6.02,5.70986988213507,FY-10
CVERDEC1.LM,5120105012,,25.8973383659576,FY-10
GPN.N,5220304027,,18.6453772189509,FY-10
GDI.TO,5220304016,,-33.0085391347483,FY-10
GLNG.OQ,5010303011,14.59,79.5470589873239,FY-10
XPO.N,5240503010,-12.73,-17.422927144356,FY-10
CHE_u.TO,5110101010,11.88,11.7330689895176,FY-10
WCN.TO,5220301012,,7.35520060240354,FY-10
HEES.OQ,5220304018,22.66,18.4348059569816,FY-10
SAIA.OQ,5240503012,13.53,13.5274998944747,FY-10
CMP.N,5110101010,,24.54382149948,FY-10
KEY.TO,5010303010,19.22,16.754071105478,FY-10
FA.OQ,5220304010,,,FY-10
WLK.N,5110101010,21.04,21.1320278412861,FY-10
KUT.V,5220304010,,-310.603954843586,FY-10
BIP.N,5440101010,,-3.74331550802139,FY-10
KW.N,6010101010,-4.52,-0.800974910830664,FY-10
IVZ.N,5510202011,9.45,8.0190315102915,FY-10
VMC.N,5120201010,-1.58,-1.4279966088854,FY-10
EMA.TO,5910101010,12.631,14.1934239706875,FY-10
CENT.OQ,5410202031,,-0.413675525270342,FY-10
VTNR.OQ,5010203010,,24.6083518202024,FY-10
SUZB3.SA,5130102010,-1.762,-1.76174584693369,FY-10
USIM5.SA,5120102010,-3.77,-4.16942270707421,FY-10
SORIANAB.MX,5430102012,9.23,,FY-10
HERDEZ.MX,5410202010,20.033,,FY-10
ICHB.MX,5120102010,8.02,,FY-10
LSTR.OQ,5240503012,38.17,37.2235971595413,FY-10
USNA.N,5410202025,36.96,36.9604041370639,FY-10
GCC.MX,5120201012,,2.01219485652612,FY-10
PARR.N,5010203011,,-71.8973122623889,FY-10
SIMECB.MX,5120102010,10.64,,FY-10
YPFD.BA,5010203010,15.61,,FY-10
TTEK.OQ,5220301010,4.56,-0.212323594645399,FY-10
PNW.N,5910101010,9.94,9.93939950653371,FY-10
ENELAM.SN,5910101010,9.69,9.9276916278348,FY-10
RDUS.OQ,5120102013,-0.22,-30.3091687707072,FY-10
CEPU.BA,5910102010,,,FY-10
HAIN.OQ,5410202026,11.1,11.0604171350461,FY-10
MTL.TO,5240503010,17.1,17.0963756608229,FY-10
VBBR3.SA,5010203012,,,FY-10
MLM.N,5120201010,7.53,6.03901036432228,FY-10
MED.N,5410202025,26.31,19.3388067337442,FY-10
CFV.CN,5510202011,,,FY-10
STN.TO,5220102010,17.86,17.8575305762688,FY-10
EXP.N,5120201012,13.2,9.88190960578635,FY-10
VET.TO,5010201010,14.0,13.8621731066337,FY-10
GRUMAB.MX,5410202010,9.02,1.90032139013068,FY-10
CIX.TO,5510202010,22.51,21.367992517383,FY-10
GEO.N,5220304010,8.81,14.0490717525833,FY-10
AGUASA.SN,5910301010,19.63,19.6254086077284,FY-10
PAMP.BA,5910101010,,-32.112197333079,FY-10
DAR.N,5410202010,13.18,13.1903645884555,FY-10
GMEXICOB.MX,5120108010,30.19,30.2584492005922,FY-10
RS.N,5120102014,12.8,12.0406427644242,FY-10
SCCO.N,5120105010,44.07,44.0668376223344,FY-10
UNACEMC1.LM,5120201012,12.67,12.6533876418504,FY-10
MINSURI1.LM,5120108010,9.43,8.84946936564181,FY-10
LUN.TO,5120108010,5.47,3.63849305893499,FY-10
HBM.TO,5120105012,2.16,-1.20778661796331,FY-10
CYRE3.SA,6010101050,13.74,13.7431081273509,FY-10
EAF.N,5210203010,,8.7472093598211,FY-10
BESALCO.SN,5220102012,15.9,10.2070708818988,FY-10
HEO.TO,5220301011,,2.22208535972169,FY-10
AEIS.OQ,5210203010,5.91,5.06330384591254,FY-10
PARAUCO.SN,6010101030,7.86,7.85537249266972,FY-10
ANTARCHILE.SN,5010203010,,3.58954783819012,FY-10
ENDISPC1.LM,5910101010,20.85,20.847366805871,FY-10
ALICORC1.LM,5440101010,17.88,15.4364407831071,FY-10
PBH.TO,5410202010,7.38,7.36959564617327,FY-10
CCB.CN,5120201012,4.47,4.47315901485464,FY-10
HUBG.OQ,5240503010,14.46,14.4617466975681,FY-10
POR.N,5910101010,8.32,8.31613093482748,FY-10
BDGI.TO,5220102010,24.49,24.5607956615995,FY-10
CENX.OQ,5120103011,-5.15,-3.52414100918493,FY-10
IMI.CN,5430102012,6.41,6.41026202968501,FY-10
NCH.CN,5410202010,4.977,4.97720041822042,FY-10
CASS.OQ,5220304027,,13.9304107148728,FY-10
HAYN.OQ,5120102013,,6.56933084285151,FY-10
SRCL.OQ,5220301012,20.83,19.5620445415424,FY-10
KKR.N,5510202011,121.72,33.6529498295409,FY-10
ARA.MX,6010101010,5.919,5.40732811773792,FY-10
UNFI.N,5430102010,10.5,10.3812476478226,FY-10
STLD.OQ,5120102010,7.57,6.92806337773113,FY-10
BDT.TO,5220102010,32.91,32.9088248422218,FY-10
OGE.N,5910101010,13.32,13.3195760247632,FY-10
SBSP3.SA,5910301010,13.71,17.5389952299602,FY-10
EEFT.OQ,5220304027,16.74,3.9383934385042,FY-10
NPI.TO,5910102012,1.71,-4.39805964933917,FY-10
BX.N,5510202011,22.39,4.31265665829183,FY-10
AWK.N,5910301011,8.72,8.60591040205182,FY-10
ENGI4.SA,5910101010,,21.3753332245253,FY-10
SOL.N,5220102021,-39.76,-50.2687469147525,FY-10
CVI.N,5010203011,49.32,28.2884374561029,FY-10
PRIM.N,5220102010,,18.7295296332535,FY-10
HBOR3.SA,6010101010,28.89,45.5362872214907,FY-10
ENEV3.SA,5910101012,-22.832,-22.8317899736796,FY-10
TGH.N,5220304018,23.79,24.4718508677485,FY-10
FOR.N,5220102019,,4.63733314613587,FY-10
TNK.N,5010303010,-2.6,-82.0172045795578,FY-10
IPI.N,5110102010,9.95,9.84236879589885,FY-10
FRES.L,5120108010,31.8,36.0957375471697,FY-10
MYRG.OQ,5220102014,14.57,14.4464190056714,FY-10
AD_u.TO,5510202016,7.07,7.0005429479945,FY-10
NEOE3.SA,5910101010,,,FY-10
KRO.N,5110101010,22.86,21.9995972613774,FY-10
SFL.N,5010303010,19.52,20.0702105289874,FY-10
CENCOSUD.SN,5430102012,8.61,69.5323554120764,FY-10
BGS.N,5410202010,22.36,19.8618452143544,FY-10
HEP.N,5010303013,21.03,14.4658332400243,FY-10
CSMG3.SA,5910301011,10.29,10.1758315366641,FY-10
ENS.N,5210203011,,15.1261175983241,FY-10
CNS.N,5510202011,29.58,29.5764630098503,FY-10
ORA.N,5910101020,-25.99,-27.2888159175519,FY-10
CPFE3.SA,5910101010,17.031,17.3567202413543,FY-10
ULH.OQ,5240503012,16.6,62.6472153071077,FY-10
WEX.N,5220304027,20.76,12.6923887834704,FY-10
EXLS.OQ,5220304010,16.86,13.4317049365593,FY-10
MDIA3.SA,5410202014,21.31,21.3087111172901,FY-10
BEEF3.SA,5410202016,-33.928,-26.3780648484317,FY-10
HTGC.N,5510202015,10.06,9.66052064975095,FY-10
SPWR.OQ,5020101013,1.89,-31.0412741719086,FY-10
MULT3.SA,6010101030,12.1,12.3287366583375,FY-10
CSAN3.SA,5010203010,,5.2156609663633,FY-10
ACM.N,5220102010,11.42,11.4172421387542,FY-10
CF.N,5110102011,34.61,35.3845270451326,FY-10
DK.N,5010203011,36.0,35.1387904939782,FY-10
TGMA3.SA,5240503012,19.65,20.133309183119,FY-10
THS.N,5410202010,9.19,7.84482406564002,FY-10
AMP.N,5510202010,12.87,11.4048672566372,FY-10
ET.N,5010303012,27.89,37.9501385041551,FY-10
DHT.N,5010303014,3.1,-53.3337434509346,FY-10
CLMT.OQ,5010203011,24.09,24.0921727312041,FY-10
SK.SN,5440101010,19.12,13.2102555662266,FY-10
ENGIEC1.LM,5910101010,23.05,23.0495515769534,FY-10
AGRO3.SA,5410201011,5.014,5.01364366601423,FY-10
PASAB.MX,5220301012,2.733,5.0929184233967,FY-10
JBSS3.SA,5410202016,6.101,3.48370195556472,FY-10
EQTL3.SA,5910101010,9.116,8.8347235066195,FY-10
EVEN3.SA,6010101050,13.209,15.3994941139802,FY-10
CODI.N,5560101010,17.05,-0.604075922805456,FY-10
TAEE11.SA,5910101010,18.56,18.5577462925501,FY-10
MRFG3.SA,5410202016,-4.528,7.74019622329464,FY-10
WSP.TO,5220102010,8.66,6.52848279751833,FY-10
G.N,5220304010,16.95,13.7011819091444,FY-10
DXT.TO,5220304010,29.73,29.7280210143331,FY-10
CLNE.OQ,5010203010,-12.18,-18.6886822314938,FY-10
TCSA3.SA,6010101010,-12.13,-12.1303249964609,FY-10
WU.N,5220304027,115.14,111.790345428789,FY-10
BDI.TO,6010101010,15.03,15.1938665431341,FY-10
SAR.N,5510202010,,14.1720152247053,FY-10
CSIQ.OQ,5020101013,-43.34,-51.6543940722144,FY-10
SPRO.NFF,5220304018,28.622,,FY-10
NWC.TO,5430102012,22.82,22.0319022551594,FY-10
SMTO3.SA,5410202022,3.54,3.53671676813416,FY-10
CQP.A,5010303010,,-25.2436217142249,FY-10
JHSF3.SA,6010101030,15.09,18.3329363823519,FY-10
TIPT.OQ,5560101010,1.89,3.83947362372896,FY-10
FLNG.OL,5010303014,,-185.536385679823,FY-10
SLCE3.SA,5410201010,1.97,1.97039979129947,FY-10
EZTC3.SA,6010101050,24.0,22.0220399895709,FY-10
ELET6.SA,5910101021,-9.56,-9.50677196476896,FY-10
ISA.CN,5910101010,4.35,4.35470960332667,FY-10
VRTS.OQ,5510202010,,19.1676095532247,FY-10
PLAG.A,5410202010,14.63,12.8012205127627,FY-10
CIEL3.SA,5220304027,124.755,121.986197565695,FY-10
CPX.TO,5910102010,4.99,3.66492146596859,FY-10
AESB3.SA,5910101020,,8.11235914311875,FY-10
ALUP11.SA,5910101010,,13.9178799114946,FY-10
DIRR3.SA,6010101050,17.6,18.1133575930849,FY-10
PAGP.OQ,5010303010,,,FY-10
GNRC.N,5210203018,35.83,15.1272558512378,FY-10
CVE.TO,5010201010,11.31,10.371065249114,FY-10
GGD.TO,5120108010,,-4.21875805492392,FY-10
MILS3.SA,5220304018,18.992,18.7082645446534,FY-10
SIMH3.SA,5240503010,9.179,8.67659898488492,FY-10
ALOS3.SA,6010101030,9.196,9.44043596841163,FY-10
FLT.N,5220304027,29.67,25.062802201178,FY-10
CHDRAUIB.MX,5430102012,8.24,,FY-10
AMRC.N,5020101019,7.7,7.37052525220106,FY-10
KNX.N,5240503010,14.07,70.4923601029556,FY-10
TRGP.N,5010303010,31.06,25.2150893448048,FY-10
HHH.N,6010101010,,-5.5418965260659,FY-10
3665.TW,5210203010,,11.1574283539842,FY-10
CAML3.SA,5410202010,,,FY-10
MOS.N,5110102011,,14.8666784737391,FY-10
GEI.TO,5010203010,9.47,10.7544627836403,FY-10
ENPH.OQ,5020101013,-81.62,,FY-10
OAK_pa.N,5510202010,,43.5997605875311,FY-10
MPC.N,5010203010,31.62,31.9165998396151,FY-10
SLCA.N,5120105010,43.04,44.7668171072426,FY-10
TCPC.OQ,5510202011,13.98,9.34784439935003,FY-10
SNDR.N,5240503010,,,FY-10
CG.OQ,5510202011,,1.48180590532501,FY-10
PFGC.N,5430102010,,,FY-10
SMU.SN,5430102010,,-4.80437061529235,FY-10
PBF.N,5010203010,64.35,,FY-10
PSX.N,5010203010,24.46,18.5017825109562,FY-10
POST.N,5410202013,2.28,0.71792242042416,FY-10
SQ.N,5220304027,,,FY-10
SUN.N,5010203010,9.43,18.0998738056607,FY-10
MPLX.N,5010303010,3.76,,FY-10
VESTA.MX,6010101040,10.45,,FY-10
INRETC1.LM,5430102012,9.43,,FY-10
SAMG.OQ,5510202014,,,FY-10
WES.N,5010203010,7.45,0.342308627359465,FY-10
NVEE.OQ,5220102015,,11.8130738659723,FY-10
EVTC.N,5220304010,,31.6664313152461,FY-10
SFM.OQ,5430102010,,,FY-10
CWENa.N,5910102012,,,FY-10
ASC.N,5010303014,,-3.95943640337537,FY-10
MUSA.N,5010203012,,,FY-10
AGAS.OL,5010303014,,,FY-10
LPG.N,5010303014,,,FY-10
IBP.N,5220102016,,,FY-10
OGS.N,5910201011,,,FY-10
ENLC.N,5010303010,,,FY-10
ARES.N,5510202011,,,FY-10
WLKP.N,5110101010,,,FY-10
CVEO.N,6010101050,,,FY-10
NEP.N,5910101010,,,FY-10
AXTA.N,5110101012,,,FY-10
HESM.N,5010303010,,,FY-10
LOGG3.SA,6010101010,,,FY-10
SUM.N,5120201010,,,FY-10
TWM.TO,5010203010,,,FY-10
BLD.N,5220102016,,,FY-10
RUN.OQ,5020101013,,,FY-10
ENR.N,5210203011,,,FY-10
PYPL.OQ,5220304027,,,FY-10
KHC.OQ,5410202010,,,FY-10
MEGA3.SA,5910101023,,,FY-10
ACI.N,5430102010,,,FY-10
WSC.OQ,5220304018,,,FY-10
SITE.N,5410201022,,,FY-10
CSWI.OQ,5220102010,,,FY-10
H.TO,5910101010,,,FY-10
LACOMERUBC.MX,5430102012,,,FY-10
USFD.N,5430102010,,,FY-10
ATKR.N,5210203010,,,FY-10
ENELCHILE.SN,5910101010,,,FY-10
HRI.N,5220304018,,,FY-10
PLANI.MX,6010101030,,,FY-10
AA.N,5120103010,,,FY-10
INSW.N,5010303014,,,FY-10
LW.N,5410202010,,,FY-10
VRRM.OQ,5220304017,,,FY-10
IMXI.OQ,5220304027,,,FY-10
METC.OQ,5120102012,,,FY-10
KRP.N,5010201010,,,FY-10
HLNE.OQ,5510202011,,,FY-10
HCC.N,5120102012,,,FY-10
AM.N,5010303010,,,FY-10
CRFB3.SA,5430102010,,,FY-10
JWEL.TO,5410202025,,,FY-10
BBCP.OQ,5220102010,,,FY-10
SMPL.OQ,5410202025,,,FY-10
ERO.TO,5120105012,,,FY-10
TRAXIONA.MX,5240503010,,,FY-10
APG.N,5220102010,,,FY-10
NEO.TO,5120105016,,,FY-10
STLC.TO,5120102010,,,FY-10
BOKU.L,5220304027,,,FY-10
GMXT.MX,5240503011,,,FY-10
NTR.TO,5110102014,,,FY-10
VCTR.OQ,5510202011,,,FY-10
PAGS.N,5220304027,,,FY-10
MALLPLAZA.SN,6010101030,,,FY-10
FCFE18.MX,5510202013,,,FY-10
ROAD.OQ,5220102012,,,FY-10
RPAY.OQ,5220304027,,,FY-10
VRT.N,5210203010,,,FY-10
LSEA.OQ,6010101050,,,FY-10
IIIV.OQ,5220304027,,,FY-10
BV.N,5220304010,,,FY-10
TPVG.N,5510202011,,,FY-10
CENCOSHOPP.SN,6010101010,,,FY-10
UTZ.N,5410202024,,,FY-10
BCSF.N,5510202010,,,FY-10
NFE.OQ,5910201011,,,FY-10
ETRN.N,5010303012,,,FY-10
DOW.N,5110101011,,,FY-10
CTVA.N,5110102010,,,FY-10
ARKO.OQ,5010203012,,,FY-10
GO.OQ,5430102010,,,FY-10
OBDC.N,5510202010,,,FY-10
AMK.N,5510202014,,,FY-10
GFL.TO,5220301012,,,FY-10
AMBP3.SA,5220301010,,,FY-10
MP.N,5120101016,,,FY-10
CARR.N,5210203015,,,FY-10
FOUR.N,5220304027,,,FY-10
LAVV3.SA,6010101010,,,FY-10
VITL.OQ,5430102011,,,FY-10
RAIZ4.SA,5010203010,,,FY-10
WEWKQ.PK,6010101020,,,FY-10
CMIN3.SA,5120102011,,,FY-10
GMAT3.SA,5430102010,,,FY-10
HBRE3.SA,6010101010,,,FY-10
