Instrument,TRBC Activity Code,Return On Equity - Actual,"Return on Average Common Equity - %, TTM",year
SAIA.OQ,5240503012,9.23,8.46196326462889,FY-15
CMP.N,5110101010,,524.540901502504,FY-15
KEY.TO,5010303010,,2.47801423416285,FY-15
FA.OQ,5220304010,,16.1847277981638,FY-15
WLK.N,5110101010,8.63,9.32676099732909,FY-15
KUT.V,5220304010,,,FY-15
BIP.N,5440101010,,,FY-15
KW.N,6010101010,,,FY-15
IVZ.N,5510202011,10.23,10.5624637385728,FY-15
VMC.N,5120201010,12.32,16.0501197556745,FY-15
EMA.TO,5910101010,10.33,10.9324758842444,FY-15
CENT.OQ,5410202031,6.355,-41.5849038406945,FY-15
VTNR.OQ,5010203010,,,FY-15
SUZB3.SA,5130102010,,12.7942374060984,FY-15
USIM5.SA,5120102010,,31.0528550963854,FY-15
SORIANAB.MX,5430102012,11.4,12.0022142434667,FY-15
HERDEZ.MX,5410202010,,30.13570428212,FY-15
ICHB.MX,5120102010,,10.3755219206128,FY-15
LSTR.OQ,5240503012,60.65,53.3513355714494,FY-15
USNA.N,5410202025,117.29,98.0009876967342,FY-15
GCC.MX,5120201012,17.2,17.0779570123084,FY-15
PARR.N,5010203011,-10.87,-31.3624962450389,FY-15
SIMECB.MX,5120102010,,11.9599008624535,FY-15
YPFD.BA,5010203010,,16.1728908151754,FY-15
TTEK.OQ,5220301010,11.907,13.1373777659383,FY-15
PNW.N,5910101010,8.46,8.61128559486492,FY-15
ENELAM.SN,5910101010,,6.20970105673506,FY-15
RDUS.OQ,5120102013,25.23,28.6018485374159,FY-15
CEPU.BA,5910102010,,56.0687357150797,FY-15
HAIN.OQ,5410202026,7.9,5.72606539808177,FY-15
MTL.TO,5240503010,-10.48,-9.28683928240301,FY-15
VBBR3.SA,5010203012,,,FY-15
MLM.N,5120201010,27.75,23.4072118485629,FY-15
MED.N,5410202025,,11.3564041368337,FY-15
CFV.CN,5510202011,,11.0858716447488,FY-15
STN.TO,5220102010,15.65,16.2323261788698,FY-15
EXP.N,5120201012,24.1,20.5452579662573,FY-15
VET.TO,5010201010,26.19,28.2286110958377,FY-15
GRUMAB.MX,5410202010,14.1,20.6954798770534,FY-15
CIX.TO,5510202010,43.09,44.30194255784,FY-15
GEO.N,5220304010,9.81,9.81276930112132,FY-15
AGUASA.SN,5910301010,,23.7181584386335,FY-15
PAMP.BA,5910101010,,9.70135802970563,FY-15
DAR.N,5410202010,,25.8483320040078,FY-15
GMEXICOB.MX,5120108010,,33.4341105134091,FY-15
RS.N,5120102014,19.37,21.1779070337874,FY-15
SCCO.N,5120105010,57.54,58.9873880947074,FY-15
UNACEMC1.LM,5120201012,,22.1319159841676,FY-15
MINSURI1.LM,5120108010,,43.3014732028381,FY-15
LUN.TO,5120108010,10.24,0.010722776888818,FY-15
HBM.TO,5120105012,20.59,8.1779859396603,FY-15
CYRE3.SA,6010101050,,20.0409600467292,FY-15
EAF.N,5210203010,,,FY-15
BESALCO.SN,5220102012,,17.0437295120192,FY-15
HEO.TO,5220301011,,-14.9887917280934,FY-15
AEIS.OQ,5210203010,8.44,9.00805006482262,FY-15
PARAUCO.SN,6010101030,2.83,2.84867924971906,FY-15
ANTARCHILE.SN,5010203010,,12.3085483688072,FY-15
ENDISPC1.LM,5910101010,,14.4056652448787,FY-15
ALICORC1.LM,5440101010,,12.7819093172585,FY-15
PBH.TO,5410202010,18.82,19.0187665559825,FY-15
CCB.CN,5120201012,,,FY-15
HUBG.OQ,5240503010,23.12,23.462411450476,FY-15
POR.N,5910101010,11.02,11.4173228346457,FY-15
BDGI.TO,5220102010,,22.3648967795969,FY-15
CENX.OQ,5120103011,,-30.5641512547148,FY-15
IMI.CN,5430102012,,4.67020717821015,FY-15
NCH.CN,5410202010,,6.00700489648889,FY-15
CASS.OQ,5220304027,17.89,19.4085279730386,FY-15
HAYN.OQ,5120102013,15.96,18.0417289343603,FY-15
SRCL.OQ,5220301012,17.88,17.6794936512251,FY-15
KKR.N,5510202011,,,FY-15
ARA.MX,6010101010,15.6,17.14952561276,FY-15
UNFI.N,5430102010,10.099,10.6915735324118,FY-15
STLD.OQ,5120102010,26.32,28.5885902422342,FY-15
BDT.TO,5220102010,62.72,31.1247234241992,FY-15
OGE.N,5910101010,14.53,14.868937802539,FY-15
SBSP3.SA,5910301010,,11.2327976948614,FY-15
EEFT.OQ,5220304027,9.16,6.73712954938293,FY-15
NPI.TO,5910102012,-6.36,-5.67451373236497,FY-15
BX.N,5510202011,42.95,,FY-15
AWK.N,5910301011,,,FY-15
ENGI4.SA,5910101010,,43.8843276188028,FY-15
SOL.N,5220102021,34.16,,FY-15
CVI.N,5010203011,-12.81,,FY-15
PRIM.N,5220102010,,95.2143901739172,FY-15
HBOR3.SA,6010101010,,1.72530617611068,FY-15
ENEV3.SA,5910101012,,-11.409392296669,FY-15
TGH.N,5220304018,,,FY-15
FOR.N,5220102019,,2.7198399078698,FY-15
TNK.N,5010303010,,15.8347037292451,FY-15
IPI.N,5110102010,,,FY-15
FRES.L,5120108010,,,FY-15
MYRG.OQ,5220102014,,,FY-15
AD_u.TO,5510202016,,,FY-15
NEOE3.SA,5910101010,,,FY-15
KRO.N,5110101010,-16.23,-15.5224575285083,FY-15
SFL.N,5010303010,22.66,27.6059314884606,FY-15
CENCOSUD.SN,5430102012,,13.7882135591572,FY-15
BGS.N,5410202010,10.21,14.253044514277,FY-15
HEP.N,5010303013,130.64,99.8906967302708,FY-15
CSMG3.SA,5910301011,,3.80869418499975,FY-15
ENS.N,5210203011,10.01,9.67801031417543,FY-15
CNS.N,5510202011,,26.0270883811941,FY-15
ORA.N,5910101020,4.43,5.17076109878673,FY-15
CPFE3.SA,5910101010,,33.4269450318449,FY-15
ULH.OQ,5240503012,11.78,12.4787072176848,FY-15
WEX.N,5220304027,37.91,27.3338173647141,FY-15
EXLS.OQ,5220304010,15.54,11.6711992842197,FY-15
MDIA3.SA,5410202014,,3.57385728391457,FY-15
BEEF3.SA,5410202016,,9.67686226884413,FY-15
HTGC.N,5510202015,8.11,12.9267302800727,FY-15
SPWR.OQ,5020101013,12.0,4.01519446565464,FY-15
MULT3.SA,6010101030,,,FY-15
CSAN3.SA,5010203010,,-4.86873521956923,FY-15
ACM.N,5220102010,10.262,9.87164134115458,FY-15
CF.N,5110102011,31.4,38.1473899692938,FY-15
DK.N,5010203011,18.81,21.0126299318207,FY-15
TGMA3.SA,5240503012,,,FY-15
THS.N,5410202010,6.58,6.90999520553967,FY-15
AMP.N,5510202010,12.39,10.3463616142358,FY-15
ET.N,5010303012,,,FY-15
DHT.N,5010303014,38.21,31.334360203092,FY-15
CLMT.OQ,5010203011,20.74,19.8129469455773,FY-15
SK.SN,5440101010,,10.5018184448547,FY-15
ENGIEC1.LM,5910101010,,30.9622424843209,FY-15
AGRO3.SA,5410201011,,0.963928779562831,FY-15
PASAB.MX,5220301012,,8.80057415378917,FY-15
JBSS3.SA,5410202016,,,FY-15
EQTL3.SA,5910101010,,21.2827616713508,FY-15
EVEN3.SA,6010101050,,0.740160922944565,FY-15
CODI.N,5560101010,,0.300626959702917,FY-15
TAEE11.SA,5910101010,,15.8924736765977,FY-15
MRFG3.SA,5410202016,,,FY-15
WSP.TO,5220102010,10.49,,FY-15
G.N,5220304010,4.51,,FY-15
DXT.TO,5220304010,2.29,2.23481745522173,FY-15
CLNE.OQ,5010203010,,-5.02757342135606,FY-15
TCSA3.SA,6010101010,,7.17763141916581,FY-15
WU.N,5220304027,,,FY-15
BDI.TO,6010101010,1.29,,FY-15
SAR.N,5510202010,10.98,,FY-15
CSIQ.OQ,5020101013,-0.53,-0.146572808524258,FY-15
SPRO.NFF,5220304018,,,FY-15
NWC.TO,5430102012,24.58,24.7834580224303,FY-15
SMTO3.SA,5410202022,,-1.58514897852547,FY-15
CQP.A,5010303010,16.19,,FY-15
JHSF3.SA,6010101030,,,FY-15
TIPT.OQ,5560101010,,,FY-15
FLNG.OL,5010303014,,,FY-15
SLCE3.SA,5410201010,,,FY-15
EZTC3.SA,6010101050,,,FY-15
ELET6.SA,5910101021,,2.70697618509985,FY-15
ISA.CN,5910101010,,-32.6355343664229,FY-15
VRTS.OQ,5510202010,,,FY-15
PLAG.A,5410202010,,,FY-15
CIEL3.SA,5220304027,,,FY-15
CPX.TO,5910102010,,,FY-15
AESB3.SA,5910101020,,,FY-15
ALUP11.SA,5910101010,,,FY-15
DIRR3.SA,6010101050,,,FY-15
PAGP.OQ,5010303010,,,FY-15
GNRC.N,5210203018,,,FY-15
CVE.TO,5010201010,,,FY-15
GGD.TO,5120108010,,,FY-15
MILS3.SA,5220304018,,,FY-15
SIMH3.SA,5240503010,,,FY-15
ALOS3.SA,6010101030,,,FY-15
FLT.N,5220304027,,,FY-15
CHDRAUIB.MX,5430102012,,,FY-15
AMRC.N,5020101019,,,FY-15
KNX.N,5240503010,12.95,,FY-15
TRGP.N,5010303010,,,FY-15
HHH.N,6010101010,,,FY-15
3665.TW,5210203010,,,FY-15
CAML3.SA,5410202010,,,FY-15
MOS.N,5110102011,,38.1636448589569,FY-15
GEI.TO,5010203010,,,FY-15
ENPH.OQ,5020101013,,,FY-15
OAK_pa.N,5510202010,,,FY-15
MPC.N,5010203010,,,FY-15
SLCA.N,5120105010,,,FY-15
TCPC.OQ,5510202011,,,FY-15
SNDR.N,5240503010,,,FY-15
CG.OQ,5510202011,,,FY-15
PFGC.N,5430102010,,,FY-15
SMU.SN,5430102010,,,FY-15
PBF.N,5010203010,,,FY-15
PSX.N,5010203010,,,FY-15
POST.N,5410202013,,,FY-15
SQ.N,5220304027,,,FY-15
SUN.N,5010203010,,,FY-15
MPLX.N,5010303010,,,FY-15
VESTA.MX,6010101040,,,FY-15
INRETC1.LM,5430102012,,,FY-15
SAMG.OQ,5510202014,,,FY-15
WES.N,5010203010,,,FY-15
NVEE.OQ,5220102015,,,FY-15
EVTC.N,5220304010,,,FY-15
SFM.OQ,5430102010,,,FY-15
CWENa.N,5910102012,,,FY-15
ASC.N,5010303014,,,FY-15
MUSA.N,5010203012,,,FY-15
AGAS.OL,5010303014,,,FY-15
LPG.N,5010303014,,,FY-15
IBP.N,5220102016,,,FY-15
OGS.N,5910201011,,,FY-15
ENLC.N,5010303010,,,FY-15
ARES.N,5510202011,,,FY-15
WLKP.N,5110101010,,,FY-15
CVEO.N,6010101050,,,FY-15
NEP.N,5910101010,,,FY-15
AXTA.N,5110101012,,,FY-15
HESM.N,5010303010,,,FY-15
LOGG3.SA,6010101010,,,FY-15
SUM.N,5120201010,,,FY-15
TWM.TO,5010203010,,,FY-15
BLD.N,5220102016,,,FY-15
RUN.OQ,5020101013,,,FY-15
ENR.N,5210203011,,,FY-15
PYPL.OQ,5220304027,,,FY-15
KHC.OQ,5410202010,,,FY-15
MEGA3.SA,5910101023,,,FY-15
ACI.N,5430102010,,,FY-15
WSC.OQ,5220304018,,,FY-15
SITE.N,5410201022,,,FY-15
CSWI.OQ,5220102010,,,FY-15
H.TO,5910101010,,,FY-15
LACOMERUBC.MX,5430102012,,,FY-15
USFD.N,5430102010,,,FY-15
ATKR.N,5210203010,,,FY-15
ENELCHILE.SN,5910101010,,,FY-15
HRI.N,5220304018,,,FY-15
PLANI.MX,6010101030,,,FY-15
AA.N,5120103010,,,FY-15
INSW.N,5010303014,,,FY-15
LW.N,5410202010,,,FY-15
VRRM.OQ,5220304017,,,FY-15
IMXI.OQ,5220304027,,,FY-15
METC.OQ,5120102012,,,FY-15
KRP.N,5010201010,,,FY-15
HLNE.OQ,5510202011,,,FY-15
HCC.N,5120102012,,,FY-15
AM.N,5010303010,,,FY-15
CRFB3.SA,5430102010,,,FY-15
JWEL.TO,5410202025,,,FY-15
BBCP.OQ,5220102010,,,FY-15
SMPL.OQ,5410202025,,,FY-15
ERO.TO,5120105012,,,FY-15
TRAXIONA.MX,5240503010,,,FY-15
APG.N,5220102010,,,FY-15
NEO.TO,5120105016,,,FY-15
STLC.TO,5120102010,,,FY-15
BOKU.L,5220304027,,,FY-15
GMXT.MX,5240503011,,,FY-15
NTR.TO,5110102014,,,FY-15
VCTR.OQ,5510202011,,,FY-15
PAGS.N,5220304027,,,FY-15
MALLPLAZA.SN,6010101030,,,FY-15
FCFE18.MX,5510202013,,,FY-15
ROAD.OQ,5220102012,,,FY-15
RPAY.OQ,5220304027,,,FY-15
VRT.N,5210203010,,,FY-15
LSEA.OQ,6010101050,,,FY-15
IIIV.OQ,5220304027,,,FY-15
BV.N,5220304010,,,FY-15
TPVG.N,5510202011,,,FY-15
CENCOSHOPP.SN,6010101010,,,FY-15
UTZ.N,5410202024,,,FY-15
BCSF.N,5510202010,,,FY-15
NFE.OQ,5910201011,,,FY-15
ETRN.N,5010303012,,,FY-15
DOW.N,5110101011,,,FY-15
CTVA.N,5110102010,,,FY-15
ARKO.OQ,5010203012,,,FY-15
GO.OQ,5430102010,,,FY-15
OBDC.N,5510202010,,,FY-15
AMK.N,5510202014,,,FY-15
GFL.TO,5220301012,,,FY-15
AMBP3.SA,5220301010,,,FY-15
MP.N,5120101016,,,FY-15
CARR.N,5210203015,,,FY-15
FOUR.N,5220304027,,,FY-15
LAVV3.SA,6010101010,,,FY-15
VITL.OQ,5430102011,,,FY-15
RAIZ4.SA,5010203010,,,FY-15
WEWKQ.PK,6010101020,,,FY-15
CMIN3.SA,5120102011,,,FY-15
GMAT3.SA,5430102010,,,FY-15
HBRE3.SA,6010101010,,,FY-15
RRRP3.SA,5010201010,,,FY-15
AVO.OQ,5410201014,,,FY-15
NVEI.TO,5220304027,,,FY-15
ARRY.OQ,5020101010,,,FY-15
JSLG3.SA,5240503010,,,FY-15
OWL.N,5510202011,,,FY-15
CNXC.OQ,5220304010,,,FY-15
VITT3.SA,5110102010,,,FY-15
AMPS.N,5910101022,,,FY-15
MNTK.OQ,5910101024,,,FY-15
PAX.OQ,5510202010,,,FY-15
SHLS.OQ,5210203010,,,FY-15
BRCC.N,5410202021,,,FY-15
TTEN3.SA,5410202010,,,FY-15
GGPS3.SA,5220304010,,,FY-15
ASAI3.SA,5430102010,,,FY-15
TASK.OQ,5220304010,,,FY-15
DLO.OQ,5220304027,,,FY-15
ARML3.SA,5220304018,,,FY-15
CBAV3.SA,5120103010,,,FY-15
DTM.N,5010303012,,,FY-15
BRDG.N,5510202014,,,FY-15
SOVO.OQ,5410202026,,,FY-15
SLVM.N,5130102011,,,FY-15
ARIS.N,5220301010,,,FY-15
HRT.N,5220304010,,,FY-15
SLND.A,5220102010,,,FY-15
TPG.OQ,5510202011,,,FY-15
AURE3.SA,5910102012,,,FY-15
RXO.N,5240503012,,,FY-15
CLCO.OL,5010303011,,,FY-15
BAM.N,5510202010,,,FY-15
SSE.L,5910101010,32.7,31.3097437185028,FY-15
NTGY.MC,5910201010,15.444,,FY-15
CARR.PA,5430102012,16.778,26.5571492381756,FY-15
