Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,year
CLMT.OQ,3452600000.0,3.65,-0.00182,-0.67,,-47.649,283095295.75,77560355.0,1857800000.0,134600000.0,1836200000.0,,1211300000.0,21600000.0,1232900000.0,1211300000.0,,-97.823596792669,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,110100000.0,22.0291,122000000.0,United States of America,122000000.0,54900000.0,FY-3
5019.T,56224774481.54,27.833915120338,2.39633482142857,3.36265592099134,3.64778903189703,-2.3,8403769240.67609,297261491.0,36147475123.2214,120054257.950576,24982553705.9425,,12427118013.5776,10694773551.567,23592039430.8565,12427118013.5776,,-2.30258484851984,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,962458121.904025,34.227243569944,-35513022.889817,Japan,-35513022.889817,1197800900.53654,FY-3
5021.T,25462689482.005,23.1030681609407,2.99041046371155,3.78282622432859,4.63343536653609,-10.633,1958458824.36156,84045247.0,15249372268.2042,85120851.7555925,11875067423.0447,,7244601506.55631,2230000929.97303,10618906351.7158,7244601506.55631,,-10.8110287468537,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,457004763.213959,29.13904,127819281.608349,Japan,127819281.608349,718743102.123908,FY-3
SRS.MI,10669345111.3154,1.60564326503191,0.232202691721121,0.150861061326268,0.096781734590509,6.219,1526966745.04534,941779784.0,3995229020.46948,22191272.420251,2808269623.11952,288.07212174046,412546241.284219,1186959397.34995,1599505638.63417,412546241.284219,,2.4184096510764,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,222401858.977434,29.566693943936,46971489.3128131,Italy,46971489.3128131,447635550.862325,FY-3
TRP.TO,10207146157.4003,53.2573540736177,2.96519182935102,3.01209014848873,3.25668199291475,16.0,49677788783.9519,938400000.0,76450793161.8666,1759018655.75587,51503157246.2652,70.271629778672,38425227167.7191,20624518712.4596,63372863083.3205,38425227167.7191,2.85,15.2509541435722,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,1857789098.9209,20.726514733132,4362486901.93033,Canada,4362486901.93033,6169005847.14725,FY-3
RAIZ4.SA,19394611113.246,,,,,,,10047626884.0,5606476386.27368,130586128.401525,4808421972.87015,72.8957167286289,1755209814.39496,748286131.499059,2553264227.79849,1755209814.39496,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,200993028.867155,23.29509,862556571.17238,Brazil,862556571.17238,184016854.134795,FY-3
DINO.N,17486578000.0,50.71,4.79439,4.22417,4.72674,13.81,8184072751.91,161846525.0,12164841000.0,143321000.0,5655415000.0,29.1915255511737,2462370000.0,5978193000.0,8971796000.0,2462370000.0,-5.6715,12.9674590502089,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,509925000.0,23.012475,1447320000.0,United States of America,1447320000.0,293763000.0,FY-3
SUBC.OL,3656600000.0,11.908544196074,0.41171,0.57982,0.72,-1.56,3572563258.82219,298787140.0,7224200000.0,25300000.0,1861200000.0,,578800000.0,5328700000.0,5941800000.0,578800000.0,-3.435,-1.5183298371791,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services,50,5010,501030,50103020,5010302011,484100000.0,20.366468403522,147400000.0,United Kingdom,147400000.0,258300000.0,FY-3
RUBF.PA,5861138264.24232,61.3747954173486,3.90763206301559,4.08302393553993,4.33426183844011,13.22,6142578314.23895,100156194.0,6442488173.44125,33764850.3898563,3535030154.92232,56.101001699149,1880647041.67881,2743178709.95225,4788105060.19775,1880647041.67881,,11.8621829608815,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,181469001.496925,19.91492,460758242.169448,France,460758242.169448,257187512.375828,FY-3
VLO.N,108324000000.0,93.65,9.38363,8.45059,9.24679,10.86,38457628351.8,409291851.0,53864000000.0,454000000.0,31328000000.0,61.7805383022774,9672000000.0,21803000000.0,32208000000.0,9672000000.0,7.529,11.1111111111111,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,3014000000.0,20.654855,3742000000.0,United States of America,3742000000.0,1994000000.0,FY-3
